target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Pancreas-Beta	chr1:10957446-10957509	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.006	0	0	0	0	0.121	0.007	0	0	0.01	0.99	0.142	0	0	0	0.014	0	0.013	0
Ovary-Ep	chr1:11006154-11006477	U	0.024	0	0	0	0.01	0	0.017	0.034	0.013	0	0	0.026	0	0.014	0	0.25	0.635	0	0.005	0.018	0	0.048	0.005	0	0.008	0	0.015	0.036	0.82	0.03	0	0	0	0.014	0.2	0	0	0	0.132	0
Liver-Hep	chr1:11046519-11046726	U	0	0	0	0	0.012	0	0.003	0.03	0	0	0	0	0	0.002	0	0.055	0	0	0.002	0	0	0	0.002	0.933	0	0	0	0	0.015	0	0	0	0.007	0	0	0	0.04	0	0.003	0
Liver-Hep	chr1:11046885-11047139	U	0.005	0.004	0	0	0.011	0	0.003	0.017	0	0	0.003	0	0	0.003	0	0.025	0	0	0	0	0	0.007	0	0.919	0	0	0	0	0.006	0	0	0.007	0.009	0	NA	0	0	0.004	0.004	0
Pancreas-Alpha	chr1:11082262-11082593	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0.926	0.2	0.269	0	0	0	0	0	0.024	0
Pancreas-Delta	chr1:11206030-11206561	U	0	0	0	0	0	0	0	0	0	0	0	0.059	0	0.006	0	0.031	0.021	0	0.017	0	0	0.021	0	0	0	0	0	0	0	0.024	0.111	0.763	1	0.015	0	0	0	0	0.012	0
Pancreas-Beta	chr1:11243030-11243643	U	0	0	0	0	0	0	0.001	0	0.006	0.019	0	0.01	0	0.001	0.016	0.03	0	0	0	0.002	0	0.007	0.017	0	0.005	0	0	0	0	0	0.006	0.841	0.038	0.007	0	0	0	0	0	0
Neuron	chr1:11483018-11483071	U	0.063	0.006	0.006	0	0.002	0	0	0.732	0	0.117	0.004	0.167	0.03	0.054	0.081	0.204	0	0.034	0.006	0.044	0	0.101	0.029	0.024	0.022	0.014	0.827	0.612	0	0.034	0	0.037	0	0	0	0.006	0.353	0.017	0.138	0.01
Heart-Cardio	chr1:11844034-11845469	U	0	0	0	0	0.008	0	0.008	0.091	0	0	0	0	0	0.005	0.1	0.057	0	0	0.023	0.007	0.887	0	0	0	0.021	0	0	0	0	0	0.037	0.037	0.047	0	0	0	0	0	0.033	0
Heart-Cardio	chr1:11846130-11846567	U	0.005	0.009	0.008	0.005	0.004	0	0.004	0.025	0.005	0.006	0.015	0.007	0	0.006	0	0.027	0.007	0	0.004	0.007	0.913	0.01	0	0.002	0.01	0.005	0.019	0	0.005	0.004	0	0.006	0.007	0	0	0	0.009	0.01	0.007	0.006
Heart-Cardio	chr1:11846599-11847354	U	0.007	0	0	0	0	0	0	0.013	0	0	0	0.007	0	0.001	0	0.047	0.011	0	0.002	0.002	0.946	0.02	0.005	0.002	0	0	0.028	0.004	0.004	0.003	0.004	0	0	0.004	0.111	0	0.007	0	0.003	0
Blood-T	chr1:11905538-11905646	U	0.008	0.013	0.02	0.033	0.044	0.124	0.744	0.033	0	0	0.004	0.066	0	0.002	0	0.09	0	0	0.002	0.004	0.022	0.01	0	0	0	0	0.003	0	0	0.018	0	0	0	0	0	0	0	0	0.011	0
Heart-Cardio	chr1:12000432-12000659	U	0	0.029	0.006	0.024	0.024	0.05	0.016	0.022	0.038	0.026	0.031	0.012	0.074	0.023	0.086	0.032	0.049	0.024	0.025	0.036	0.869	0.038	0.038	0.031	0.031	0.014	0.005	0	0.041	0.036	0.048	0.071	0.011	0.034	0	0.026	0.107	0.054	0.035	0.043
Blood-Granul	chr1:12034899-12035085	U	0	0.007	0	0.822	0.037	0	0.003	0	0	0	0	0.015	0	0.011	0	0.12	0.013	0	0	0	0	0.027	0	0.004	0.01	0	0.003	0	0	0	0	0	0	0	0	0	0.119	0	0	0
Blood-T	chr1:12177725-12177861	U	0.292	0.013	0	0.012	0.044	0.463	0.91	0.026	0.037	0.038	0	0.128	0.033	0.039	0.067	0.021	0.034	0.304	0.007	0.012	0.021	0.007	0.017	0.048	0.019	0.025	0.003	0.031	0.025	0.13	0.079	0.048	0.043	0.088	0	0.008	0.039	0	0	0.019
Adipocytes	chr1:12499442-12499960	U	0.801	0	0	0	0.008	0	0.001	0.115	0.018	0	0	0.035	0.614	0.023	0	0	0	0	0.002	0.003	0	0.025	0.005	0	0	0.006	0.003	0	0.052	0	0	0	0	0	0	0.01	0.12	0	0.368	0
Liver-Hep	chr1:12522875-12523215	U	0	0.011	0.013	0	0	0	0.004	0	0	0	0.007	0	0	0	0.026	0.036	0	0.029	0	0.002	0	0	0	0.964	0.006	0.129	0.003	0	0.143	0	0	0	0.011	0	0	0.006	0	0	0	0.01
Liver-Hep	chr1:12525165-12525390	U	0.281	0.024	0	0	0.024	0.014	0.001	0.083	0	0	0.004	0.015	0	0.016	0	0.071	0	0.042	0	0	0	0	0.071	0.962	0	0	0.008	0	0	0.007	0	0	0	0	0	0	0	0	0	0.171
Breast-Basal-Ep	chr1:12574590-12574792	U	0	0.006	0	0	0	0	0	0	0.75	0	0	0.017	0	0.001	0	0.02	0	0.062	0	0	0	0.008	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0
Bone-Osteob	chr1:12665953-12666158	U	0	0	0	0	0	0	0	0.683	0	0	0.003	0	0	0.001	0	0.112	0	0	0	0.002	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.008
Heart-Fibro	chr1:12666354-12666610	U	0.093	0.007	0	0	0.005	0	0.003	0	0	0	0	0.013	0.069	0.104	0	0.176	0	0	0.003	0	0.333	0.981	0	0.01	0.007	0	0	0	0	0.007	0	0.012	0.033	0	0	0.008	0.013	0	0.199	0
Smooth-Musc	chr1:13168605-13169219	U	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
Heart-Fibro	chr1:13197015-13197461	U	0	0	0	0	NA	0	0.125	0.5	0	0	0.091	NA	0	0	NA	0	0	1	0.05	0	0	0	0	0	0	NA	0	0	0	0	0	0	NA	1	NA	NA	0	0	1	NA
Blood-Granul	chr1:13705415-13705609	U	0.051	0.01	0.095	1	0.207	0.03	0.292	0	0.034	0	0	0.087	0	0.025	0	0.175	0	0	0.004	0.004	0	0.015	0	0.016	0	0	0	0	0	0	0	0	0	0	0.571	0	0.119	0	0.012	0
Pancreas-Duct	chr1:13814565-13814770	U	0	0	0	0	0	0.04	0	0	0.192	0.119	0	0	0	0.009	0.35	0.15	0	0	0.052	0.069	0	0	0	0.031	0.082	0	0.055	0	0	0.026	0	0	0	0.575	0	0.029	0	0	0	0
Pancreas-Alpha	chr1:13984256-13984306	U	0	0.006	0	0	0	0	0	0	0	0	0	0.013	0	0.002	0	0.171	0	0	0.011	0	0	0.032	0	0	0	0	0.003	0	0	0.007	0.495	0.202	0.041	0	0	0	0	0	0.03	0
Lung-Ep-Alveo	chr1:14715741-14715876	U	0	0.025	0	0	0.008	0	0	0	0	0	0	0.022	0	0.028	0.018	0.164	0	0	0.06	0.004	0	0.066	0.003	0.008	0.969	0.006	0.057	0	0	0.018	0	0	0	0	0	0	0	0	0.01	0.38
Pancreas-Duct	chr1:14860738-14860953	U	0.044	0.109	0.042	0.01	0.034	0.051	0.06	0	0	0	0	0.09	0.091	0.082	0.129	0.312	0.022	0.276	0.066	0.005	0.017	0.441	0.231	0.071	0.078	0	0.009	0.016	0.008	0.069	0.045	0.014	0	0.976	0	0.027	0.013	0.024	0.278	0.018
Ovary-Ep	chr1:14867561-14867606	U	0	0	0	0.008	0	0	0.003	0	0	0	0	0.014	0	0	0	0.119	0.478	0	0	0	0	0.023	0.034	0.004	0	0	0.315	0	0.864	0	0.01	0.023	0	0	0	0	0	0	0.011	0
Epid-Kerat	chr1:14904498-14904588	U	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0.724	0.133	0	0	0	0.033	0	0	0	0	0	0	0.039	0	0	0	0.013	0	0	0	0	0	0	0	0.013	0
Bladder-Ep	chr1:14906424-14906523	U	0.009	0.786	0	0	0.009	0	0.009	0	0	0	0	0.013	0	0.023	0.107	0.128	0	0	0.06	0.028	0	0.01	0.015	0	0	0	0.01	0	0	0	0.012	0	0	0	0	0.209	0	0	0.013	0
Dermal-Fibro	chr1:14952375-14952761	U	0.118	0.062	0.05	0	0.016	0.167	0.168	0	0	0	0	0	0.667	0.155	0	0.185	0	0	0	0	0	0	0.043	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0
Breast-Luminal-Ep	chr1:14954541-14954609	U	0	0.007	0.007	0	0.003	0.056	0.048	0	0.107	0.969	0	0.095	0.143	0.015	0	0.126	0	0	0	0.122	0.008	0.008	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0	0.013	0
Prostate-Ep	chr1:15078922-15079152	U	0	0.16	0	0.079	0.009	0	0.003	0	0	0	0.078	0.055	0	0.006	0	0.173	0	0	0	0.005	0	0.019	0	0.017	0	0	0	0	0	0.012	0	0	0	0	0	0.709	0	0.022	0.012	0
Small-Int-Ep	chr1:15221466-15221790	U	0	0	0	0	0	0	0	0	0	0	0.357	0	0	0.023	0	0.2	0	1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.923	0	0
Gallbladder	chr1:15357587-15357921	U	0.022	0	0	0	0	0	0.004	0	0	0	0	0.091	0	0.006	0	0.103	0	1	0	0	0	0	0.009	0	0.014	0	0	0	0	0	0	0	0	0	0	0.023	0	0.061	0	0
Pancreas-Acinar	chr1:15439286-15440165	U	0.005	0.001	0.002	0	0.001	0	0.001	0.005	0	0	0	0.003	0	0.003	0	0.105	0.002	0	0	0.002	0	0.011	0	0	0	0.003	0.002	0.002	0	0.958	0	0.003	0.009	0.017	0	0	0	0	0.009	0
Pancreas-Acinar	chr1:15440533-15441018	U	0.006	0	0	0	0	0	0.004	0	0	0	0	0.012	0	0.004	0	0.124	0.004	0	0	0.001	0	0.017	0.006	0	0	0.003	0	0	0	0.97	0.004	0.009	0	0.028	0	0	0	0	0.016	0
Pancreas-Acinar	chr1:15450476-15451152	U	0	0	0.004	0	0.003	0	0.007	0.015	0	0.007	0.003	0.026	0	0.006	0	0.125	0	0	0.003	0.007	0	0.01	0	0.003	0	0	0	0	0	0.967	0.019	0	0.007	0.026	0	0.004	0	0	0.008	0
Pancreas-Acinar	chr1:15454032-15454186	U	0	0	0.017	0	0.008	0	0.01	0	0	0	0	0.056	0.043	0.01	0	0.198	0	0	0.054	0.003	0	0.011	0.004	0	0	0	0	0	0	0.984	0	0	0	0.052	0	0	0.043	0	0.014	0
Pancreas-Acinar	chr1:15456872-15457483	U	0	0.006	0.007	0	0	0	0.02	0	0	0	0	0	0	0.002	0	0.096	0	0	0	0.002	0	0	0	0	0	0	0	0.012	0	0.964	0.02	0	0.011	0.015	0	0	0	0	0	0.009
Pancreas-Acinar	chr1:15472928-15473637	U	0.005	0	0	0	0.003	0.007	0.005	0.016	0	0	0	0	0.014	0.004	0.016	0.123	0	0	0	0.004	0	0.03	0.002	0	0	0	0	0	0	0.915	0	0.007	0	0.005	0	0	0	0	0.028	0
Pancreas-Acinar	chr1:15495092-15495639	U	0	0	0	0.004	0.001	0	0.004	0.014	0	0	0	0	0	0.005	0.027	0.194	0	0	0	0.003	0	0.011	0.002	0	0.003	0	0.001	0.005	0	0.954	0.01	0.005	0.019	0.022	0	0	0	0	0.011	0
Blood-B	chr1:15563609-15564296	U	0	0	0.527	0	0.016	0.01	0	0	0	0	0	0.019	0	0.007	0.013	0.024	0	0	0.002	0	0	0.004	0.028	0.011	0	0	0	0.004	0	0	0	0	0	0	0	0	0.013	0	0.014	0
Pancreas-Beta	chr1:15704501-15704858	U	0.02	0	0	0	0	0	0	0	0.036	0	0.004	0.043	0.22	0.029	0	0.07	0	0	0	0	0.024	0.007	0.006	0	0	0	0.014	0.01	0.023	0.012	0.265	0.964	0.047	0	0	0	0.015	0	0.03	0
Dermal-Fibro	chr1:15892245-15892827	U	0.01	0	0.021	0	0.003	0	0	0.125	0	0	0	0.019	0.63	0.005	0	0.02	0	0	0	0.003	0	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0
Breast-Luminal-Ep	chr1:16006264-16006482	U	0	0.044	0.034	0	0	0	0	0	0.393	0.76	0	0.125	0	0.006	0	0.295	0	0	0	0.199	0	0	0.047	0	0.062	0.116	0	0.033	0.029	0.077	0	0	0	0	0	0.052	0	0.042	0.087	0
Gallbladder	chr1:16117728-16118105	U	0	0	0	0	0.003	0	0.002	0	0	0	0.005	0.014	0	0	0	0.11	0	0.8	0.01	0	0	0	0.004	0	0.008	0.01	0.004	0	0.045	0	0	0	0	0.03	0	0	0	0.03	0.014	0
Ovary-Ep	chr1:16119564-16119781	U	0.029	0.01	0.013	0	0.009	0.011	0.004	0	0.063	0.039	0.016	0.025	0	0.01	0.312	0.181	0.463	0.056	0.17	0.169	0	0.014	0.112	0.007	0.126	0.34	0.089	0.07	0.91	0.023	0.009	0	0	0.016	0	0.056	0.167	0.006	0.011	0
Endothel	chr1:16139078-16139275	U	0.52	0.1	0.043	0	0.036	0	0.023	0.421	0.321	0	0	0.361	0.227	0.803	0	0.217	0.018	0.526	0.062	0.054	0.013	0.049	0.027	0.024	0.057	0.047	0.007	0	0	0.016	0.021	0.024	0	0	1	0.076	0.045	0	0.044	0
Eryth-prog	chr1:16228970-16229233	U	0	0	0	0	0.006	0	0.003	0	0	0	0.004	0	0	0	0	0.62	0	0	0.009	0.007	0	0	0	0	0.006	0	0	0	0.009	0.007	0	0	0	0	0	0	0	0	0.007	0
Lung-Ep-Alveo	chr1:16271366-16271937	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0	0	0	0.031	0	0	0.048	0	0.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breast-Basal-Ep	chr1:16343269-16343606	U	0.015	0.01	0	0	0	0	0	0	0.879	0	0	0	0	0.002	0	0.01	0	0.043	0	0	0	0	0	0.007	0	0.011	0.115	0	0	0	0	0	0	0	0	0	0.021	0	0.008	0
Eryth-prog	chr1:16718194-16718323	U	0.013	0.006	0.026	0	0.01	0.064	0.019	0.017	0	0	0.005	0.008	0.15	0.014	0	0.982	0	0	0	0.002	0.062	0.096	0.014	0	0.009	0	0.043	0.109	0	0.006	0	0.01	0.035	0	0.25	0	0.027	0	0.082	0
Bone-Osteob	chr1:16749033-16749764	U	0	0.02	0	0	0	0	0.002	0.56	0	0	0	0	0	0.002	0	0	0	0	0	0.011	0	0	0.073	0.006	0.051	0	0.039	0	0.008	0	0	0	0	0	0	0	0	0	0	0.042
Breast-Basal-Ep	chr1:16868538-16868724	U	0	0	0.008	0	0.002	0	0.008	0.015	0.694	0.066	0.005	0.028	0	0.001	0.028	0.134	0	0	0.002	0.006	0	0.007	0	0.004	0	0	0.007	0	0.007	0	0	0.008	0	0	0	0	0.006	0	0.059	0
Skeletal-Musc	chr1:17164311-17164352	U	0.033	0.016	0	0	0	0	0.002	0	0	0	0.004	0.043	0	0.025	0	0.163	0	0	0.003	0.002	0.024	0.018	0.004	0.01	0	0.008	0.049	0	0	0.008	0	0	0	0	0	0	0.643	0	0.129	0
Kidney-Ep	chr1:17319716-17319794	U	0	0.021	0.013	0	0.002	0.046	0.008	0.192	0	0	0.029	0.269	0.024	0.099	0	0.188	0.007	0	0.011	0.003	0	0.023	0.59	0.038	0.008	0.011	0.028	0	0.067	0.015	0.013	0.017	0.014	0.017	0	0.005	0.233	0.021	0.078	0
Lung-Ep-Bron	chr1:17447221-17447562	U	0.027	0.006	0.125	0.008	0.007	0	0.01	0	0.009	0	0	0.189	0.03	0.02	0	0.222	0.022	0	0.005	0.109	0	0	0.006	0.004	0.012	0.61	0	0	0.033	0.014	0.01	0.012	0	0.009	0	0	0.118	0.006	0.019	0
Colon-Ep	chr1:17514880-17514993	U	0.029	0	0.006	0	0.041	0.069	0.006	0.097	0	0	0.946	0.071	0	0.068	0	0.159	0	0	0	0	0	0.075	0	0	0.133	0.008	0.003	0	0.008	0	0	0	0	0	0	0.006	0.234	0.011	0.118	0
Breast-Basal-Ep	chr1:17570635-17570922	U	0.01	0	0.03	0	0.008	0.025	0.047	0	0.742	0.011	0	0	0	0	0	0.224	0	0	0	0.007	0	0	0	0	0	0	0.046	0	0	0	0	0	0	0	0	0	0	0	0.007	0
Breast-Luminal-Ep	chr1:17632367-17632390	U	0	0	0	0	0.003	0	0	0.414	0.052	0.62	0.01	0.016	0	0.007	0	0.049	0	0	0	0.073	0.017	0.022	0.018	0.028	0.016	0.053	0	0.008	0	0	0	0.203	0.03	0	0	0.054	0.169	0	0	0.012
Thyroid-Ep	chr1:17732231-17732370	U	0	0.01	0	0	0.002	0.01	0.004	0	0	0	0.003	0	0	0.003	0	0.095	0.007	0	0	0.005	0.005	0	0.005	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.944
Ovary-Ep	chr1:18590103-18590184	U	0	0	0	0	0	0	0	0.043	0	0	0.012	0	0	0.008	0.059	0.064	0.016	0	0.004	0	0	0	0.078	0.006	0	0.009	0	0	0.641	0.011	0.017	0	0.06	0	0	0	0	0	0.019	0
Breast-Basal-Ep	chr1:19256908-19257187	U	0.154	0	0	0	0	0	0.085	0	0.909	0.308	0	0.25	0	0.015	0	0.143	0	0	0	0	0.059	0	0	0	0	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0
Prostate-Ep	chr1:19262949-19263513	U	0.111	0	0	0	0	0	0.015	0	0	0	0	0	0	0.013	0	0.333	0.333	0	0	0.026	0	0	0	0	0.059	0	0.182	0	0	0	0	0	0	0	0	0.571	0	0	0	0
Eryth-prog	chr1:19325777-19325861	U	0	0	0.051	0.131	0.083	0	0.005	0	0.023	0	0	0.089	0	0.002	0	0.942	0	0	0	0.003	0.01	0.026	0.005	0.006	0	0	0.004	0	0	0	0	0	0	0	1	0	0.055	0	0.008	0
Smooth-Musc	chr1:19341915-19342178	U	0.393	0.035	0	0	0.003	0	0	0	0.04	0	0	0.197	0.781	0.137	0	0.138	0.01	0	0.007	0.015	0.026	0.438	0.006	0	0.006	0	0.032	0.015	0.057	0.012	0.081	0.196	0.05	0	0	0.022	0.268	0	0.8	0
Smooth-Musc	chr1:19342317-19342636	U	0.339	0.01	0	0	0.001	0.006	0	0	0.015	0.007	0.002	0.096	0.537	0.081	0	0.036	0	0	0.004	0.005	0.015	0.301	0.002	0	0	0	0.02	0	0.049	0.004	0	0	0.006	0.005	0	0.011	0.177	0	0.732	0
Gallbladder	chr1:19377833-19378042	U	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0.005	0	0.1	0	1	0	0.051	0	0	0	0	0	0	0.044	0	0	0	0	0	0.25	0	0	0	0	0.031	0	0
Breast-Luminal-Ep	chr1:19864316-19864482	U	0.027	0.005	0.005	0	0.007	0.007	0.001	0.047	0.119	0.517	0	0.019	0.022	0.018	0	0.173	0.014	0.171	0.02	0.008	0	0.046	0.005	0.006	0.012	0.019	0	0.006	0.007	0.026	0.024	0.007	0.018	0	0	0.005	0	0.019	0.024	0.013
Bladder-Ep	chr1:20139332-20139597	U	0	0.723	0.083	0	0.003	0	0.003	0	0	0	0.016	0	0.042	0.003	0.074	0.09	0.092	0.273	0.032	0.018	0	0.009	0.008	0	0	0.009	0	0	0	0.008	0	0	0	0	0	0.109	0	0.014	0.006	0
Bone-Osteob	chr1:20527701-20527784	U	0.037	0.006	0.006	0	0.005	0	0.011	0.889	0	0.008	0.012	0.026	0.026	0.016	0.044	0.227	0	0.026	0.019	0.02	0.019	0.063	0.023	0.045	0.046	0	0.006	0.008	0.014	0.164	0.049	0.068	0.05	0.014	0	0.013	0.012	0.033	0.039	0.008
Thyroid-Ep	chr1:20790116-20790625	U	0.01	0.007	0.016	0	0	0	0	0	0	0	0	0.015	0	0.002	0	0.032	0.013	0	0	0.03	0	0	0.25	0.01	0.092	0.015	0.004	0	0.174	0.007	0	0	0	0	0	0	0	0	0	1
Oligodend	chr1:20916695-20916823	U	0.009	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0	0.038	0	0	0	0	0	0.016	0	0	0	0	0.075	0.924	0	0	0	0	0	0	0	0	0	0	0.006	0
Breast-Luminal-Ep	chr1:21246927-21247101	U	0	0.064	0	0	0	0	0	0	0.221	0.966	0.054	0	0	0.002	0.5	0.026	0	0	0	0.124	0	0.012	0.276	0	0.006	0.009	0	0	0	0.013	0	0	0	0	0	0.106	0	0	0	0
Endothel	chr1:21279357-21279407	U	0.506	0.009	0	0	0.029	0	0	0	0.011	0	0	0.167	0.586	0.785	0	0.023	0.014	0.053	0.007	0.021	0.018	0.118	0.029	0.005	0.014	0.178	0.025	0	0.064	0.022	0	0.021	0	0	0	0.016	0.119	0	0.226	0
Lung-Ep-Bron	chr1:21366730-21366849	U	0.009	0	0	0.009	0.011	0	0.003	0	0	0	0	0	0.036	0	0	0.061	0	0	0	0.052	0	0	0.004	0	0.013	0.767	0	0	0	0.008	0	0	0	0	0	0.04	0	0	0	0
Blood-Granul	chr1:21459636-21459830	U	0	0	0	0.912	0.017	0	0	0	0	0	0.015	0.067	0	0.005	0	0.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0	0
Gastric-Ep	chr1:21682510-21682667	U	0	0	0	0	0.003	0	0.002	0	0	0	0.009	0	0	0.002	0	0.063	0	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0	0
Lung-Ep-Bron	chr1:21765666-21765837	U	0	0.031	0	0	0.008	0	0	0	0.014	0	0.076	0	0	0.002	0	0.022	0.036	0.235	0.038	0.143	0	0	0.006	0	0.085	0.89	0.009	0	0.232	0	0	0	0	0.016	0	0	0.029	0.082	0.019	0
Heart-Cardio	chr1:21846914-21847109	U	0	0	0.007	0.008	0.002	0	0.006	0	0	0.008	0.013	0.01	0	0.006	0	0.124	0	0	0.008	0.006	0.937	0.007	0	0.007	0	0	0	0	0.009	0	0	0.009	0	0	0	0.005	0	0.005	0.015	0
Pancreas-Acinar	chr1:21978395-21979002	U	0.006	0.003	0	0.004	0.005	0	0.006	0.075	0	0	0	0.049	0.033	0.011	0	0.195	0.005	0	0.001	0.002	0	0.011	0.005	0	0.003	0	0.003	0.009	0	0.965	0.011	0.007	0	0.024	0	0	0.036	0.003	0.029	0
Pancreas-Acinar	chr1:21979165-21980246	U	0	0.028	0	0.011	0.013	0	0.01	0.053	0.024	0	0.005	0	0.042	0.007	0	0.155	0	0	0.006	0.252	0.009	0.017	0.004	0.011	0.043	0.048	0	0	0	0.978	0	0.015	0	0	0	0.009	0.279	0.006	0	0.036
Pancreas-Acinar	chr1:21980871-21981034	U	0.046	0.011	0.071	0.013	0.006	0	0.027	0.188	0	0	0	0	0	0.006	0	0.049	0	0	0	0.004	0	0	0	0	0.011	0	0	0.021	0.016	0.991	0	0.021	0	0.049	0	0.018	0	0	0	0
Pancreas-Acinar	chr1:21981068-21981154	U	0.02	0	0	0	0	0	0.017	0.029	0	0	0	0.048	0.034	0.004	0	0.168	0	0	0	0.003	0	0.01	0	0	0.007	0	0	0	0	0.929	0	0	0.016	0.022	0	0	0.039	0	0.023	0.061
Pancreas-Acinar	chr1:22000406-22001321	U	0.018	0.003	0	0	0.006	0.013	0.009	0.018	0	0	0.007	0	0	0.011	0	0.138	0.005	0	0.003	0.004	0	0.015	0.002	0.005	0	0	0	0	0	0.939	0.005	0.005	0	0.024	0	0	0.007	0	0.02	0.013
Pancreas-Acinar	chr1:22002883-22003151	U	0.023	0	0	0	0	0	0	0	0	0	0	0	0.045	0.015	0	0.107	0	0	0.007	0.004	0	0.017	0	0	0	0	0	0	0	0.961	0.018	0	0	0	0	0.015	0	0	0.014	0
Pancreas-Acinar	chr1:22003543-22003866	U	0	0	0	0	0.003	0	0.003	0	0	0	0	0.034	0	0	0	0.254	0	0.067	0.01	0.046	0	0	0	0	0	0.016	0	0	0	0.978	0.012	0	0	0.039	0	0	0.071	0.006	0.013	0
Pancreas-Acinar	chr1:22004928-22005125	U	0.011	0	0	0	0	0	0	0	0	0	0	0.022	0	0.003	0.021	0.086	0	0.029	0.003	0.002	0	0.034	0	0	0	0	0	0	0.014	0.986	0	0	0	0.064	0	0	0	0	0	0.056
Pancreas-Acinar	chr1:22005494-22005586	U	0.008	0.01	0.014	0.055	0.008	0.009	0.001	0	0	0	0.003	0.065	0	0.003	0	0.095	0	0	0.005	0.006	0.014	0.036	0	0	0.019	0.007	0.003	0	0.023	0.96	0	0	0	0.02	0	0	0	0	0.025	0
Pancreas-Alpha	chr1:22112964-22113243	U	0	0	0	0	0	0.012	0	0	0	0	0	0.052	0	0.01	0	0.15	0	0	0.003	0.003	0	0	0	0	0	0	0	0	0.01	0	0.659	0	0.019	0	0	0	0	0	0	0
Smooth-Musc	chr1:22191440-22192157	U	0.333	0	0	0	0.069	0	0.125	0	0.059	0	0	0	0.667	0.151	0	0	0	0	0	0	0.167	0.545	0	0.333	0	0	0.062	0	0	0.071	0	0	0	0	NA	0	0	0	0.444	0
Bone-Osteob	chr1:22402746-22402833	U	0.088	0	0	0.013	0.006	0	0.002	0.955	0.013	0	0	0.075	0.222	0.017	0	0.147	0.032	0	0.003	0.035	0.024	0.02	0	0	0	0.009	0.008	0.01	0.098	0	0	0.027	0.012	0	0	0	0.041	0	0.043	0
Liver-Hep	chr1:22486954-22487027	U	0.06	0	0	0	0	0	0	0.037	0.021	0	0	0	0.158	0.059	0	0.085	0	0	0	0.005	0.008	0.023	0	0.932	0.005	0	0.01	0	0	0	0	0	0	0	0	0	0.014	0	0.007	0.01
Fallopian-Ep	chr1:22492516-22492989	U	0	0	0	0	0.205	0	0	0	0	0	0	0	0	0	NA	0.143	0.75	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.056	0	0
Megakaryocytes	chr1:23017252-23017390	U	0.011	0.028	0.02	0.014	0.008	0.011	0.009	0	0.02	0	0.022	0.031	0	0.009	0	0.031	0.021	0	0.013	0.021	0.014	0	0.007	0.018	0	0.021	0.011	0.015	0.007	0	0.018	0.022	0.046	0.018	0.5	0.007	0.011	0	0	0.012
Head-Neck-Ep	chr1:23256865-23257095	U	0	0.081	0	0.008	0	0	0.001	0	0	0	0	0	0	0.001	0	0.058	0	0	0	0.821	0	0	0	0.004	0	0.087	0	0	0.125	0	0	0	0	0.01	0	0.019	0	0	0.012	0.088
Oligodend	chr1:23335397-23335560	U	0	0	0	0	0	0	0	0	0.013	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0.812	0	0	0	0	0.018	0	0	0.01	0	0	0	0
