target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Kidney-Ep	chr8:68323403-68323481	U	0	0	0	0	0.004	0	0	0	0	0	0	0.041	0	0.006	0	0.198	0.027	0	0	0	0	0.025	0.768	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0.023	0.125
Epid-Kerat	chr8:71185517-71185642	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.909	0.012	0	0	0.085	0.064	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lung-Ep-Bron	chr8:72266612-72267207	U	0.018	0	0.067	0	0.021	0	0.032	0	0	0.164	0.006	0.054	0	0.045	0.062	0.282	0	0	0.011	0.043	0.02	0.092	0.042	0.006	0.056	0.934	0	0	0	0.07	0	0	0	0.019	0	0	0.241	0	0.037	0
Lung-Ep-Bron	chr8:72269986-72270117	U	0	0	0.035	0	0.019	0.026	0.015	0	0	0	0.007	0	0.111	0.018	0	0.253	0	0	0.009	0.067	0	0.128	0	0.055	0.067	0.967	0	0	0	0.208	0	0.029	0	0.042	0	0.012	0.049	0.01	0.065	0
Fallopian-Ep	chr8:87446644-87447226	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gallbladder	chr8:90768318-90768563	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.87	0.003	0	0	0	0	0	0	0	0.004	0.01	0.01	0	0	0	0	0	NA	0.01	0	0	0	0
Epid-Kerat	chr8:90867618-90867747	U	0	0	0	0	0.007	0	0.005	0.077	0	0	0	0	0	0	1	0.079	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017	0
Thyroid-Ep	chr8:96038416-96038675	U	0.014	0.015	0.029	0	0.005	0	0	0	0.015	0	0	0.036	0	0.006	0	0.012	0.048	0	0.008	0.004	0	0	0.017	0	0.039	0	0.077	0	0.012	0.011	0	0	0	0	0	0	0	0.003	0.003	0.932
Colon-Ep	chr8:101226599-101227482	U	0	0	0	0	0	0	0	0	0	0.019	0.986	0.028	0	0	0	0.098	0	0	0.007	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0.009	0	0	0.009	0
Breast-Basal-Ep	chr8:103755444-103755750	U	0	0.016	0	0	0	0	0	0	0.923	0.111	0.01	0.207	0	0.012	0	0.172	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0
Megakaryocytes	chr8:110401817-110402049	U	0	0	0	0	0.01	0.011	0.005	0	0	0	0.011	0	0.05	0.015	0.027	0.044	0	0	0.002	0.004	0.006	0.039	0	0.007	0	0	0.002	0	0	0.006	0.008	0	0	0	0.5	0.006	0	0	0.071	0
Breast-Luminal-Ep	chr8:117231799-117232276	U	0.014	0.134	0	0	0.006	0	0.004	0.036	0.039	0.851	0.006	0.035	0	0.054	0.136	0.16	0	0	0.024	0.117	0	0	0.008	0.035	0	0	0.071	0	0.047	0.06	0.079	0.059	0.102	0	0	0.018	0	0.008	0	0.012
Smooth-Musc	chr8:127420330-127421007	U	0.312	0	0.333	0	0.018	0.048	0.114	0.375	0	0	0.098	0.292	0.444	0.077	0	0.515	0	0	0	0.11	0	0.444	0.014	0	0	0.054	0.028	0	0	0.116	0	0	0	0	0	0.083	0.1	0.018	0.657	0
Smooth-Musc	chr8:127672887-127673555	U	NA	0	NA	NA	0	0	0	0	NA	NA	0	0	NA	0	0	0	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	0	0	NA	0	NA	0	NA	0
Pancreas-Beta	chr8:131215176-131216515	U	0.006	0	0.005	0.012	0	0	0	0	0	0	0	0	0	0.002	0	0.005	0	0	0	0.002	0	0	0	0.003	0	0	0	0	0	0	0	0.921	0.008	0.006	0	0	0.011	0	0	0
Heart-Fibro	chr8:140847540-140847722	U	0.013	0	0	0	0	0	0	0.077	0	0	0	0	0	0.037	0	0.05	0	0	0	0	0.083	0.903	0	0	0	0	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.078	0
Pancreas-Alpha	chr8:140863882-140864142	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.038	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.8	0.01	0.023	0.008	0	0	0	0.016	0.006	0
Colon-Ep	chr8:141343678-141344378	U	0	0	0	0	0	0	0	0	0	0	0.989	0.026	0	0	0.026	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0
Colon-Ep	chr8:141594714-141595055	U	0.008	0	0.006	0.017	0.004	0	0.004	0.021	0	0	0.906	0.01	0	0	0	0.024	0	0	0.002	0	0	0	0.011	0	0	0	0.002	0	0	0	0	0	0	0	0	0.029	0.012	0.005	0	0
Pancreas-Beta	chr8:144520662-144521300	U	0.004	0	0.004	0	0	0	0	0	0	0	0	0.007	0	0.002	0	0.037	0	0	0.002	0	0	0	0	0	0	0	0	0	0.005	0.004	0.01	0.638	0.007	0.005	0	0	0	0	0.007	0
Pancreas-Beta	chr8:144521750-144522324	U	0.004	0	0	0	0	0	0	0	0	0	0.036	0	0	0.001	0	0.032	0	0	0	0.003	0.004	0.005	0	0	0	0	0.184	0	0	0.017	0.311	0.974	0.084	0	0	0	0	0	0.004	0
Blood-T	chr8:144543703-144543811	U	0.013	0	0.007	0	0.034	0	0.596	0.019	0	0	0	0.038	0	0.001	0	0.058	0.009	0	0	0	0.007	0	0.003	0	0	0.006	0	0.012	0.008	0	0	0	0	0	0	0	0.01	0	0.011	0
Pancreas-Beta	chr8:144546287-144546547	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.02	0	0	0	0	0	0	0	0	0	0	0.045	0.006	0	0	0.106	0.983	0.01	0	0	0	0	0	0.009	0
Fallopian-Ep	chr8:145249327-145249614	U	0.111	0	0	0.273	0	0	0	0	0	0	0	0.1	0	0.095	0	0.062	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dermal-Fibro	chr9:3689072-3689653	U	0.057	0	0	0.007	0	0	0	0.022	0.009	0	0	0.013	0.786	0.004	0.02	0.104	0	0	0.005	0.002	0	0.027	0	0	0	0	0.02	0	0.03	0.013	0	0	0	0	0	0	0.038	0.005	0.01	0.017
Prostate-Ep	chr9:16204126-16204160	U	0	0.038	0	0.019	0.009	0	0	0	0	0	0.013	0.018	0	0.074	0	0.137	0	0	0.014	0.002	0.018	0	0	0.003	0	0	0.029	0	0.071	0.012	0.009	0	0	0	0	0.701	0	0	0.044	0
Liver-Hep	chr9:26907260-26907310	U	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888	0	0	0	0	0	0	0	0	0	0	0	0.008	0.019	0	0	0
Pancreas-Alpha	chr9:33998275-33998844	U	0	0	0	0	0	0	0	0	0.016	0	0.008	0	0	0.006	0	0.027	0	0	0.005	0.005	0	0	0.023	0	0	0	0	0	0	0	1	0.588	0.54	0	0	0	0.027	0.012	0	0.226
Smooth-Musc	chr9:38596803-38597834	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neuron	chr9:43425711-43426476	U	1	NA	0	0	0	0	0	NA	0.5	NA	0	NA	NA	0	NA	0.333	NA	NA	NA	0.286	0	NA	0	0	NA	0	0.667	NA	NA	NA	0	0	0	0	NA	0	NA	0	0.091	NA
Endothel	chr9:84544549-84545633	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	1	NA
Blood-T	chr9:92096477-92096894	U	0.02	0.004	0.005	0	0.048	0.289	0.95	0.023	0	0	0	0.103	0	0.001	0.021	0.053	0	0	0	0.004	0.01	0.011	0	0.003	0	0	0.133	0.194	0	0	0	0	0	0	0.227	0	0.05	0.004	0.031	0
Adipocytes	chr9:101673727-101674131	U	0.798	0.033	0	0	0	0	0.006	0	0.026	0	0.016	0.108	0.278	0.217	0.022	0.205	0	0	0.008	0.013	0.016	0.115	0.007	0	0	0.024	0.026	0.059	0.025	0.007	0.03	0.024	0	0	0	0.014	0.515	0.007	0.053	0
Head-Neck-Ep	chr9:107109138-107109515	U	0	0.012	0.011	0	0.017	0	0.012	0.04	0	0.019	0	0.404	0.062	0.007	0	0.202	0	0	0.009	0.933	0.014	0.127	0	0	0	0.085	0.005	0	0	0	0	0	0	0	0	0	0	0.01	0.104	0
Adipocytes	chr9:111944902-111945064	U	0.596	0.068	0	0	0	0	0.003	0.097	0.013	0	0	0.097	0.541	0.209	0.027	0.079	0.02	0.25	0.017	0.009	0.015	0.047	0.126	0.124	0.007	0.018	0.004	0	0.08	0.047	0	0.013	0.025	0.03	0	0.008	0.319	0.006	0.101	0
Blood-Mono+Macro	chr9:112918684-112918833	U	0.129	0.006	0.12	0.034	0.712	0.165	0.046	0.146	0	0	0	0.118	0	0.01	0.018	0.083	0	0	0	0.004	0.016	0	0	0.006	0	0.027	0.013	0.022	0	0.005	0	0	0	0.007	0	0	0.051	0	0	0
Oligodend	chr9:115509635-115509919	U	0	0	0	0	0	0	0	0.172	0	0.018	0	0.138	0	0.004	0	0.127	0	0	0	0	0.01	0.023	0	0.005	0	0	0.059	1	0	0	0	0	0.038	0	0	0	0	0	0.018	0
Head-Neck-Ep	chr9:119238427-119238710	U	0	0	0	0.018	0.006	0	0.006	0	0	0	0.009	0.027	0	0	0	0.123	0	0	0.021	0.979	0	0.018	0	0	0	0.675	0	0	0	0	0	0	0	0	0	0.018	0	0	0.049	0
Pancreas-Alpha	chr9:122767613-122767942	U	0	0.008	0	0	0.003	0	0.005	0	0	0	0.005	0	0.038	0.005	0	0.202	0.009	0	0.006	0.005	0.009	0.115	0.004	0.04	0.007	0	0.003	0	0	0.066	0.989	0	0.016	0.009	0	0.009	0.015	0	0.089	0
Bone-Osteob	chr9:124206177-124206331	U	0	0.006	0.022	0	0.027	0	0.006	0.914	0	0	0	0.065	0	0.001	0	0.094	0	0	0.002	0	0	0.012	0	0	0	0	0	0	0	0.012	0.041	0.018	0	0.006	0	0	0	0	0.021	0
Bone-Osteob	chr9:125878907-125879080	U	0	0.027	0	0.008	0.004	0	0	0.897	0	0.011	0	0	0	0.001	0.016	0.038	0	0	0	0	0	0	0.119	0	0	0.131	0.08	0	0.019	0	0	0	0	0	0	0.053	0	0	0.01	0
Pancreas-Delta	chr9:129143335-129143781	U	0	0.021	0	0	0.032	0	0	0	0	0	0	0.083	0	0.026	0	0.241	0	0	0.033	0.011	0	0	0.202	0	0.216	0.24	0.015	0.118	0.067	0	0	0.217	1	0	0	0.087	0	0	0	0
Pancreas-Delta	chr9:130226701-130226898	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0	0	0.019	0	0	0.022	0	0	0	0	0	0	0	0	0.14	0.077	0.944	0.019	0	0	0.03	0	0	0
Blood-Granul	chr9:130905356-130905546	U	0.015	0	0	0.91	0.023	0	0	0	0	0	0	0.012	0	0	0	0.016	0	0	0	0	0	0.008	0	0.004	0	0	0	0	0.009	0	0	0	0	0	0	0	0.148	0	0	0
Ovary-Ep	chr9:132048516-132048588	U	0	0	0	0	0	0	0	0.042	0	0.014	0.006	0	0	0	0	0.126	0.179	0	0.004	0.013	0	0	0	0	0	0	0	0	0.789	0	0	0	0	0	0	0.019	0	0.009	0	0
Neuron	chr9:132998165-132998235	U	0.034	0	0	0	0.003	0	0	0.241	0.024	0	0	0.012	0.15	0.061	0.026	0.015	0	0	0.007	0.018	0.018	0.075	0.021	0	0	0.099	0.732	0.029	0	0	0	0	0.029	0	0	0	0.03	0	0.145	0
Liver-Hep	chr9:133474347-133474507	U	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0.011	0
Heart-Cardio	chr9:134111086-134111579	U	0.019	0	0.004	0.026	0.006	0	0.001	0	0	0	0.002	0	0	0.001	0	0.029	0	0	0	0.001	0.955	0	0	0	0	0.011	0.021	0	0	0	0	0	0	0	0	0	0.006	0.003	0	0
Breast-Basal-Ep	chr9:134350774-134351153	U	0	0	0	0	0	0	0	0	0.718	0.038	0	0	0	0	0	0.012	0	0	0	0.002	0	0	0.007	0.007	0	0	0.02	0.004	0	0	0	0	0	0	0	0	0	0	0	0
Gastric-Ep	chr9:136250832-136250998	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.075	0	0	0.936	0.007	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0	0.028	0
Pancreas-Alpha	chr9:136894752-136894940	U	0.157	0	0	0	0	0	0	0	0.011	0.011	0	0.014	0	0.002	0	0.032	0	0	0	0.005	0	0	0	0.005	0	0	0.307	0.008	0	0.008	0.991	0.276	0.013	0.01	0	0	0.027	0	0	0
Endothel	chr9:138903401-138903479	U	0.311	0.011	0	0	0.024	0	0.011	0.053	0.018	0	0	0.091	0.125	0.665	0	0.118	0.046	0	0.005	0.02	0.039	0.017	0.012	0.054	0.012	0	0.163	0.189	0.024	0	0	0.03	0.056	0	0	0	0.051	0	0	0.014
Breast-Basal-Ep	chr9:139103335-139103782	U	0	0	0.021	0	0.001	0	0.001	0	0.954	0.104	0	0	0.014	0.004	0.043	0.018	0.006	0	0	0.005	0	0.005	0	0	0.004	0.004	0.05	0	0	0	0	0.005	0.012	0	0	0	0.057	0	0.003	0
Eryth-prog	chr9:139122369-139122430	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235	0	0	0	0.006	0
Head-Neck-Ep	chr9:139546439-139546630	U	0	0.006	0	0	0	0.008	0.001	0	0	0	0.003	0.01	0.026	0.002	0	0.032	0.008	0	0	0.973	0	0	0.003	0	0	0.351	0	0	0.014	0	0.053	0.008	0	0	0	0.041	0	0	0.011	0.08
Breast-Luminal-Ep	chr9:139984622-139984981	U	0	0	0	0	0	0	0	0	0	0.688	0	0	0	0	0	0.116	0	0	0	0.011	0	0.023	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0.02	0.016	0
Kidney-Ep	chr10:972671-972945	U	0.019	0	0.034	0	0	0.007	0.001	0	0	0.007	0.012	0	0	0.003	0	0.021	0	0.017	0.003	0.001	0	0	0.684	0	0.004	0	0.005	0.064	0.014	0.007	0	0	0.007	0.015	0	0	0.008	0.006	0.006	0
Ovary-Ep	chr10:3023582-3023765	U	0.025	0	0.024	0.007	0.007	0.031	0.01	0.22	0.045	0.026	0	0.043	0.021	0.021	0	0.186	0.12	0	0.022	0.016	0.012	0.028	0.005	0.009	0	0.006	0.012	0.006	0.794	0.057	0	0	0	0.013	0	0.005	0.017	0.009	0.013	0.271
Blood-NK	chr10:7285284-7285392	U	0.028	0	0.008	0	0.012	0.931	0.076	0.033	0	0.028	0	0	0	0.013	0	0.095	0	0	0.007	0.011	0.011	0.059	0	0.006	0	0.01	0.009	0	0.078	0.024	0	0	0	0	0	0	0	0.007	0.074	0
Epid-Kerat	chr10:8302733-8302842	U	0	0.025	0	0	0	0	0.001	0	0.028	0.083	0	0	0.033	0.003	0.907	0.092	0	0	0	0.036	0	0.066	0	0.004	0.006	0	0	0	0	0.03	0.027	0	0	0	0	0.057	0	0.006	0.028	0
Bladder-Ep	chr10:9271378-9271574	U	0	0.917	0	0	0.005	0	0.039	0	0	0	0.004	0.026	0.086	0.042	0.098	0.168	0	0	0.003	0.002	0	0.044	0.027	0.017	0	0	0.06	0	0	0.037	0.076	0.012	0	0	0	0.095	0	0.006	0.054	0
Megakaryocytes	chr10:16857204-16857385	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.022	0	0	0	0.002	0	0.021	0	0	0	0	0	0	0	0.178	0	0	0	0	0.875	0	0	0.005	0.005	0
Small-Int-Ep	chr10:19338949-19339312	U	0	0	0	0	0.003	0	0.004	0	0	0	0.006	0	0	0.002	0	0.128	0	0	0.004	0.003	0	0.02	0	0.011	0	0	0	0	0	0	0	0	0.014	0	0	0	0	0.945	0.038	0
Skeletal-Musc	chr10:23353063-23353387	U	0.032	0	0	0	0.003	0	0.004	0.065	0	0	0	0.013	0.037	0.021	0.028	0.102	0	0	0	0.001	0.005	0.004	0.024	0	0	0.008	0.008	0	0	0	0.011	0	0	0	0	0	0.637	0	0.045	0
Smooth-Musc	chr10:25922275-25923017	U	NA	0	NA	0	0	0	0	NA	0	0.25	0	0	0	0.364	NA	NA	0	NA	0.125	0.2	0	0	0	0.333	0	0	0	0	0	0.25	0	0	0.5	0	NA	0	NA	0	0	0
Prostate-Ep	chr10:26677932-26678672	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eryth-prog	chr10:46070843-46071052	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.041	0	0	0	0	0	0	0	0	0	0	0	0	0.667	0	0	0	0	0
Liver-Hep	chr10:47373114-47373495	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breast-Luminal-Ep	chr10:61931723-61932134	U	0	0	0.008	0.012	0.013	0	0.004	0.065	0.115	0.977	0	0	0.032	0	0.071	0.269	0	0.208	0	0.253	0	0	0	0.011	0	0.038	0.028	0.134	0.035	0	0	0	0	0	0	0.202	0	0	0.03	0
Skeletal-Musc	chr10:69868216-69868829	U	0.008	0	0	0	0	0	0.008	0	0	0	0	0	0	0.001	0	0.099	0	0	0	0	0.123	0	0	0	0	0	0	0	0	0.049	0	0	0.018	0	0	0	0.545	0	0	0
Heart-Cardio	chr10:71091101-71091452	U	0	0.214	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.167	0	0	0	0	0	0	0	0
Adipocytes	chr10:71232978-71233198	U	0.5	0	0	0	0	0	0.029	0	0	0	0	0	0	0.194	0	0.263	0	0	0	0	0	0.1	0	0	0	0	0.077	0	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Fibro	chr10:80492603-80492845	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0	0.571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0.083	0
Pancreas-Beta	chr10:94293775-94293991	U	0.018	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0.033	0	0	0	0.008	0	0.009	0	0	0	0	0	0	0	0	0.041	0.887	0.028	0	0	0	0	0	0	0
Liver-Hep	chr10:99062257-99062594	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0.062	0.036	0	0	0	0.009	0	0.037	0	0.952	0	0	0	0	0	0.013	0.018	0	0	0	0	0	0	0.015	0	0
Kidney-Ep	chr10:99251294-99251664	U	0	0	0.053	0	0	0	0	0	0	0	0	0	0	0.003	0	0.038	0.011	0	0	0.002	0	0	0.568	0	0	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0.01
Bone-Osteob	chr10:100288820-100288831	U	0.022	0.007	0	0	0.005	0	0	0.949	0	0	0	0.011	0.026	0.043	0	0.115	0	0	0.002	0	0	0.007	0	0	0	0	0.01	0.007	0.009	0	0	0	0	0	0	0	0	0	0.014	0
Oligodend	chr10:102692483-102692494	U	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0.044	0.931	0	0	0	0.011	0	0	0	0	0	0	0	0
Colon-Ep	chr10:105133978-105134444	U	0	0.014	0	0	0.006	0	0.01	0	0	0	1	0.081	0	0	0	0.12	0	0	0.018	0.015	0	0	0	0	0	0	0	0	0	0.019	0	0.031	0.053	0	0	0.045	0	0.043	0.012	0
Colon-Ep	chr10:114252502-114252720	U	0	0	0	0	0.008	0	0	0	0	0	0.98	0	0	0	0	0.039	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0.196	0	0
Pancreas-Acinar	chr10:115612089-115612530	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NA	0	0	0	0	0
Small-Int-Ep	chr10:126496740-126497035	U	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0.01	0	0.029	0	0.002	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.946	0	0
Blood-T	chr10:129131921-129132267	U	0	0	0	0	0.021	0.053	0.831	0	0	0	0	0.091	0	0.002	0.043	0.19	0	0	0.003	0.003	0	0	0	0	0	0	0.102	0	0	0	0	0	0	0	0	0	0.016	0	0	0
Bone-Osteob	chr10:130929379-130929519	U	0.03	0	0.013	0	0.009	0	0.003	1	0	0.021	0	0	0.158	0.008	0.059	0.051	0	0	0.012	0	0	0	0	0.008	0.011	0	0.006	0	0	0.025	0.073	0	0.023	0.015	0	0	0	0.015	0.056	0
Blood-B	chr10:131271386-131271707	U	0.007	0.004	0.954	0.008	0.019	0	0.001	0	0.008	0	0	0.157	0	0.009	0	0.079	0	0	0	0.007	0	0.013	0	0	0	0	0.002	0.005	0	0.005	0	0	0	0	0	0	0	0	0.013	0
Ovary-Ep	chr10:131647377-131647544	U	0	0.069	0	0	0.002	0	0	0.025	0	0	0.067	0.333	0	0.014	0.018	0.103	0.28	0	0	0	0	0	0.072	0.003	0	0	0.105	0	0.889	0	0.007	0	0	0	0	0.092	0	0.049	0.127	0
Bladder-Ep	chr10:133993221-133993304	U	0	0.88	0	0	0.006	0	0.006	0.059	0	0	0	0.02	0	0.019	0	0.118	0	0	0.05	0	0.009	0.037	0	0	0.008	0	0	0	0.012	0	0	0	0	0	0	0.042	0	0	0.04	0
Blood-Mono+Macro	chr10:134257600-134257840	U	0.286	0.2	1	1	0.75	0.333	0.875	NA	0.125	0.091	0	0.75	0	0.161	0	0.667	1	0	0.077	0.143	0.2	0.571	0.542	0.091	0.833	0.6	0.231	0	0.25	0	0	0	0	0	NA	0.375	0.2	0	0.5	0
Blood-Mono+Macro	chr10:134264798-134264879	U	0.11	0	0.031	0	0.718	0	0	0	0	0	0	0.068	0	0.007	0	0.099	0	0	0	0	0.021	0.012	0.011	0.013	0	0	0.005	0.012	0	0	0	0	0	0	0	0	0.048	0	0.011	0
Thyroid-Ep	chr10:134559550-134559867	U	0	0.026	0	0	0.003	0	0	0	0.006	0.015	0	0	0	0	0	0.098	0	0	0.002	0.003	0	0	0.004	0	0	0.005	0.024	0	0	0	0	0	0	0	0	0	0	0	0.007	1
Skeletal-Musc	chr10:134894695-134894939	U	0.004	0	0	0	0.001	0	0	0	0	0	0	0	0	0.001	0	0.127	0	0	0.008	0.001	0	0.012	0	0.002	0	0	0.075	0	0	0.008	0.006	0	0	0	0	0	0.604	0	0.007	0
Kidney-Ep	chr10:135120066-135120641	U	0	0	0	0	0	0	0	0.011	0.017	0	0	0	0	0.006	0	0.018	0.004	0	0.004	0.002	0.006	0.003	0.685	0.002	0	0	0.002	0	0.003	0.007	0	0	0.005	0	0	0	0	0.002	0.005	0
Small-Int-Ep	chr11:272256-272629	U	0	0	0.01	0	0	0	0	0.018	0	0	0	0	0	0.006	0	0.092	0	0.061	0	0	0.011	0.012	0.024	0.022	0.004	0	0	0	0.007	0.016	0	0.008	0.01	0	0	0.005	0	0.993	0.034	0.008
Small-Int-Ep	chr11:283462-283609	U	0	0.006	0.007	0	0.002	0	0.041	0.019	0	0	0.048	0	0	0.001	0	0.079	0	0	0.005	0.002	0.006	0.019	0	0	0.011	0	0	0	0.008	0	0.019	0	0	0.008	0	0	0	0.958	0.005	0
Small-Int-Ep	chr11:440653-440883	U	0	0	0	0.012	0.003	0	0.001	0.017	0	0	0.023	0	0	0.001	0	0.044	0	0	0	0.008	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0	0	0.962	0.004	0
Oligodend	chr11:604874-605238	U	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0.001	0.011	0.007	0	0	0	0.011	0	0.003	0	0	0	0	0.051	0.841	0	0	0	0	0	0	0	0	0	0	0.003	0
Kidney-Ep	chr11:939169-939468	U	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0.004	0	0.023	0.015	0.136	0	0.003	0	0	0.811	0	0	0	0.004	0	0	0.012	0	0	0	0.021	0	0	0	0	0.02	0.018
Gallbladder	chr11:1243300-1243606	U	0.01	0	0	0	0.002	0	0	0.024	0	0	0.011	0	0	0.007	0	0.055	0	1	0	0.002	0	0.011	0.007	0.005	0	0	0	0	0.005	0.011	0	0	0	0	0	0	0.009	0	0.004	0
Gallbladder	chr11:1247831-1247979	U	0.033	0	0	0	0.002	0	0.001	0	0.008	0.007	0	0	0.025	0.005	0	0.054	0	1	0	0.004	0	0.022	0.003	0.003	0.005	0.024	0	0	0	0.029	0	0	0	0	0	0	0	0.01	0.035	0
Gallbladder	chr11:1249809-1249897	U	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.002	0	0.063	0	1	0	0	0	0	0.004	0	0	0	0	0	0.066	0.009	0	0	0	0	0	0	0	0	0.007	0
Neuron	chr11:1301635-1301926	U	0	0	0	0	0	0	0.001	0	0	0	0.003	0	0	0.001	0	0.037	0.008	0	0	0	0	0	0	0	0	0	0.694	0.005	0	0	0	0.014	0	0	0	0	0.01	0	0	0
Bone-Osteob	chr11:1520812-1520882	U	0	0	0	0	0.013	0	0	0.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0
Pancreas-Beta	chr11:2174558-2174640	U	0	0	0.011	0	0	0	0	0	0	0	0.012	0.023	0	0.002	0	0.085	0	0	0.005	0	0	0.014	0	0.024	0	0.01	0	0	0	0.01	0.014	0.961	0	0	0	0	0	0.018	0.02	0
Pancreas-Beta	chr11:2175280-2176022	U	0	0	0.037	0	0.015	0	0.015	0.069	0	0	0.099	0.017	0	0.008	0	0.211	0.024	0	0.017	0.028	0	0.016	0.004	0.15	0.028	0.007	0.003	0.01	0.069	0.161	0.058	0.975	0.021	0.025	0	0	0.014	0.062	0.007	0
