target	hg38	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Gallbladder	chr8:8225991-8226715	U	0	0	0.004	0	0.003	0	0.003	0	0	0	0.003	0	0	0.002	0	0.014	0	0.945	0.004	0	0	0.005	0	0	0	0	0	0.014	0.007	0.013	0	0	0.01	0.018	0	0	0	0.004	0.014	0
Breast-Luminal-Ep	chr8:8714786-8714965	U	0.029	0.011	0	0	0	0	0.011	0.087	0.119	0.976	0	0.02	0.368	0.02	0.059	0.2	0	0	0	0.064	0.01	0.043	0.009	0	0	0.158	0	0.022	0	0	0	0.019	0	0.014	0	0.156	0.077	0	0.119	0
Fallopian-Ep	chr8:17492887-17493114	U	0	0	0.027	0.013	0.035	0.014	0.037	0	0	0	0	0.103	0	0.021	0	0.266	0.973	0.062	0.074	0.144	0.014	0.051	0.008	0	0	0	0.006	0.018	0.105	0	0	0	0.024	0	0	0	0	0.01	0.051	0
Epid-Kerat	chr8:20319041-20319269	U	0.015	0	0	0	0	0.011	0	0	0	0	0	0	0.048	0	0.943	0.123	0	0	0.008	0.006	0	0.042	0	0	0	0	0.005	0	0.01	0	0	0	0	0	0	0.01	0	0.009	0.015	0
Liver-Hep	chr8:22001254-22001304	U	0	0	0	0	0.002	0	0	0	0	0	0	0.011	0	0.001	0	0.007	0	0	0.006	0	0	0.007	0	0.82	0	0	0.003	0	0	0	0	0	0	0.009	0	0.007	0	0	0	0.009
Colon-Ep	chr8:22243937-22244173	U	0.006	0.005	0	0	0.014	0.014	0.002	0	0	0	0.966	0.109	0	0.002	0	0.019	0	0	0.008	0.069	0	0.013	0	0.082	0.008	0.051	0.002	0.008	0.017	0.004	0.008	0	0	0	0	0.005	0	0	0	0
Dermal-Fibro	chr8:26381454-26381628	U	0.322	0	0.004	0	0.003	0	0.002	0.184	0.006	0	0.003	0	0.823	0.11	0	0.013	0	0	0.005	0.002	0.012	0.012	0.002	0.012	0	0	0.013	0.014	0	0.008	0.014	0	0.007	0	0	0.005	0.048	0	0.095	0.007
Lung-Ep-Bron	chr8:26435956-26436268	U	0.01	0	0.007	0	0.012	0	0.007	0	0	0.014	0	0.105	0	0.004	0	0.118	0	0	0	0.033	0	0.009	0.008	0	0.149	0.908	0	0	0.017	0.009	0	0	0	0	0	0	0.032	0	0.02	0
Blood-T	chr8:29061304-29061525	U	0.013	0.005	0.049	0	0.043	0.164	0.903	0	0.006	0.006	0	0.157	0	0.004	0	0.044	0.017	0	0.002	0.002	0	0.005	0.004	0.006	0	0.005	0.002	0.013	0.016	0	0	0	0	0	0	0	0.033	0	0	0.012
Skeletal-Musc	chr8:33543701-33543895	U	0	0	0	0.076	0.046	0	0	0.04	0	0	0.014	0	0	0.007	0	0.069	0	0	0.033	0.007	0	0.031	0	0.032	0	0.022	0	0	0.028	0.014	0.019	0.024	0	0	0	0	0.632	0.006	0.047	0
Pancreas-Acinar	chr8:38033777-38034042	U	0.004	0	0	0	0.001	0	0.001	0	0.005	0	0	0	0	0.005	0	0.034	0	0	0.001	0	0	0.004	0	0.002	0	0	0	0	0	0.915	0.009	0	0	0.011	0	0	0	0.003	0.007	0
Eryth-prog	chr8:42053388-42053475	U	0	0	0	0.016	0.012	0.011	0	0	0	0	0.007	0.011	0	0.002	0	0.986	0	0	0	0	0	0.028	0.003	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0.006	0
Smooth-Musc	chr8:44077726-44078092	U	0.083	0.032	0.071	0.125	0.048	0	0.09	0.333	0	0	0.333	NA	0	0.127	0.1	0	0.167	NA	0.064	0.067	0	0.444	0.209	0.033	0.16	0	0.034	0.083	0.467	0.25	0.167	0.25	0	0.429	NA	0.08	0.143	0.08	0.562	0
Heart-Fibro	chr8:48197666-48197842	U	0.163	0.032	0	0	0	0	0.007	0	0.023	0.111	0.04	0.133	0	0.039	0	0.333	0.3	0.231	0.016	0.028	0	1	0.145	0.035	0.042	0.103	0.006	0.075	0.135	0.062	0.098	0.119	0	0.038	0	0.015	0.2	0.035	0.029	0.038
Skeletal-Musc	chr8:57217677-57217869	U	0.038	0.025	0	0	0.003	0	0.001	0	0.031	0.015	0.005	0	0.034	0.008	0	0.082	0	0	0.002	0.005	0	0.05	0.002	0	0	0	0.03	0.011	0	0.036	0.014	0.017	0.008	0	0	0	0.62	0	0.06	0
Fallopian-Ep	chr8:63119494-63119870	U	0	0	0.005	0	0.002	0.009	0.007	0.019	0	0	0	0	0	0.004	0	0.132	0.683	0	0.002	0.015	0	0.02	0	0.004	0.006	0	0.005	0.014	0.109	0.015	0.017	0.009	0	0.007	0	0.02	0.012	0.005	0.036	0
Breast-Luminal-Ep	chr8:64766632-64766836	U	0	0	0	0	0	0	0.013	0.036	0.024	0.932	0	0.022	0.1	0.008	0	0.158	0	0.115	0.014	0.004	0	0.06	0.017	0.056	0.011	0	0	0	0.012	0.012	0	0	0	0	0	0.011	0	0.029	0.107	0
Epid-Kerat	chr8:70273282-70273407	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.005	0.889	0.011	0	0	0.082	0.062	0	0.01	0.004	0	0.086	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0
Lung-Ep-Bron	chr8:71354377-71354972	U	0.015	0.005	0.057	0	0.02	0	0.043	0	0	0.122	0.009	0.077	0	0.044	0.095	0.295	0	0	0.009	0.04	0.016	0.084	0.042	0.005	0.052	0.933	0	0	0.017	0.058	0	0	0	0.024	0	0	0.254	0	0.049	0
Lung-Ep-Bron	chr8:71357751-71357882	U	0.024	0	0.027	0	0.02	0.02	0.017	0	0	0	0.005	0	0.105	0.019	0.077	0.278	0	0	0.011	0.057	0	0.115	0	0.051	0.062	0.943	0.004	0	0	0.215	0	0.023	0	0.038	0	0.011	0.075	0.008	0.062	0
Fallopian-Ep	chr8:86434415-86434997	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gallbladder	chr8:89756090-89756335	U	0	0	0	0	0.003	0	0.003	0	0	0	0	0	0	0.008	0.026	0.024	0	0.821	0.003	0	0	0	0	0.005	0	0.007	0.003	0.008	0.008	0	0.011	0	0	0.011	NA	0.015	0	0.006	0	0
Epid-Kerat	chr8:89855390-89855519	U	0	0	0	0	0.005	0	0.004	0.056	0	0	0	0	0	0.003	1	0.073	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0
Colon-Ep	chr8:100214371-100215254	U	0.009	0	0	0	0.003	0	0	0	0	0.015	0.975	0.033	0	0	0	0.078	0	0	0.008	0.002	0	0	0	0.005	0	0	0.046	0	0	0	0	0	0	0	0	0.008	0	0	0.015	0
Breast-Luminal-Ep	chr8:116219554-116220030	U	0.012	0.146	0	0	0.005	0	0.004	0.029	0.048	0.821	0.004	0.043	0	0.052	0.125	0.172	0	0	0.02	0.116	0	0	0.004	0.034	0.007	0	0.067	0	0.048	0.055	0.082	0.051	0.092	0	0	0.015	0.013	0.006	0	0.01
Pancreas-Beta	chr8:122831706-122831929	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0.047	0	0	0	0	0	0	0.012	0	0.023	0	0	0.294	0.054	0.015	0	1	0	0	NA	0	0	0	0	0
Smooth-Musc	chr8:126408085-126408762	U	0.333	0	0.345	0	0.031	0.033	0.107	0.421	0	0	0.096	0.286	0.545	0.077	0	0.486	0	0	0	0.087	0	0.463	0.011	0.014	0	0.078	0.024	0	0	0.148	0	0	0	0	0	0.089	0.167	0.027	0.653	0
Smooth-Musc	chr8:126660642-126661310	U	NA	0	NA	NA	0	0	0	0	NA	NA	0	0	NA	0	0	0	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	0	0	NA	0	NA	0	NA	0
Pancreas-Beta	chr8:130204000-130204269	U	0.006	0	0	0.019	0	0	0	0	0	0	0	0	0	0.003	0	0.004	0	0	0	0.003	0	0	0	0.003	0	0	0	0	0	0	0	0.92	0.007	0.005	0	0	0.009	0	0	0
Heart-Fibro	chr8:139835297-139835458	U	0.014	0	0.005	0	0	0	0	0.047	0	0	0	0	0	0.04	0	0.071	0	0	0	0.002	0.05	0.857	0	0	0	0	0.016	0.013	0	0	0	0	0	0	0	0	0	0	0.061	0
Pancreas-Alpha	chr8:139851639-139851840	U	0	0	0	0	0.004	0	0	0	0	0	0.003	0	0	0.002	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795	0	0.016	0.006	0	0	0	0.017	0.005	0
Colon-Fibro	chr8:141437077-141437315	U	0.036	0.016	0.017	0.015	0.037	0.057	0.016	0	0	0	0.128	0.316	0	0.121	0	0.108	0	0	0.037	0.038	0.217	0.2	0.011	0.013	0.014	0.043	0.016	0	0	0.06	0.16	0	0	0	0	0.074	0.045	0.033	0.12	0
Pancreas-Beta	chr8:143464117-143464377	U	0	0	0.005	0	0.002	0	0.001	0	0	0	0	0	0	0.007	0	0.017	0	0	0	0	0.005	0	0	0	0	0	0.051	0.005	0.006	0.005	0.087	0.951	0.008	0.006	0	0	0	0	0.011	0.007
Fallopian-Ep	chr8:144194424-144194711	U	0.1	0	0	0.208	0	0	0	0	0	0	0	0.083	0	0.076	0	0.048	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dermal-Fibro	chr9:3689072-3689653	U	0.047	0	0	0.005	0.002	0	0.001	0.02	0.007	0	0.003	0.022	0.771	0.003	0.018	0.114	0	0	0.006	0.002	0.007	0.021	0	0	0	0.011	0.024	0	0.023	0.01	0	0	0	0	0	0	0.032	0.004	0.008	0.015
Gastric-Ep	chr9:26847577-26848433	U	0	0	0	0	0	0	0	0.032	0	0	0.006	0	0	0.008	0	0.056	0	0	0.966	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	0
Liver-Hep	chr9:26907262-26907312	U	0	0	0	0	0	0	0	0	0	0.018	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0.856	0.006	0	0	0	0	0	0	0	0	0	0	0.007	0.016	0	0	0
Pancreas-Alpha	chr9:33998277-33998846	U	0	0	0	0	0	0	0	0	0.011	0	0.013	0	0	0.005	0	0.022	0	0	0.004	0.007	0	0	0.018	0	0.011	0.011	0	0	0	0	1	0.605	0.515	0	0	0	0.044	0.009	0.011	0.253
Smooth-Musc	chr9:39211195-39212537	U	NA	0	0	NA	0	NA	0.105	0	0	0	NA	NA	NA	0	NA	NA	0	0	0.3	0	NA	0	NA	0.2	NA	NA	0	0	NA	0.333	NA	0.5	0	0	NA	NA	NA	NA	1	NA
Smooth-Musc	chr9:39419458-39419933	U	0	0.069	0	0.083	0.026	0	0.031	0.333	0.056	0	0.107	0.083	0	0.021	0	0.154	0	0	0.087	0	0	0.417	0.034	0.2	0	0	0	0	0.04	0.15	0	0	0.2	0	NA	0	0	0.064	0.56	0
Smooth-Musc	chr9:40217913-40218900	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smooth-Musc	chr9:42820583-42820880	U	NA	NA	0	0	0	0	0.111	0	0	0	0	0.5	NA	0.1	NA	0.5	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	0.5	0	0	0	0	0	0	NA	0	0	NA	0.667	NA
Smooth-Musc	chr9:61527766-61528109	U	NA	0	0.4	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	0	NA	0	0	NA	1	0	0.25	0	NA	0	NA	0	0.25	0.5	NA	0	0	NA	NA	NA	0	0.333	NA
Small-Int-Ep	chr9:76623419-76623545	U	0.011	0.024	0	0	0.011	0	0.019	0	0	0.019	0.019	0	0	0.004	0	0.062	0	0.05	0.002	0.005	0	0.01	0	0.08	0	0.009	0	0	0	0.007	0	0	0	0.009	0	0	0	0.953	0.065	0
Blood-Granul	chr9:81639317-81639676	U	0.014	0.023	0.007	0.969	0.061	0.014	0.034	0.029	0	0	0	0	0	0.004	0	0.129	0	0	0	0.003	0	0.012	0.014	0	0	0	0	0	0.012	0.011	0	0	0.025	0	0	0	0.093	0	0.007	0.039
Lung-Ep-Bron	chr9:98780238-98780334	U	0	0.083	0	0	0	0	0.004	0	0	0.011	0	0	0	0	0	0.156	0	0	0.005	0.047	0	0.016	0	0	0.112	0.94	0.008	0	0.008	0	0	0	0.01	0	0	0.013	0	0.006	0	0
Head-Neck-Ep	chr9:104346857-104347234	U	0	0.01	0.016	0	0.017	0	0.017	0.057	0	0	0	0.345	0.04	0.006	0	0.175	0	0	0.007	0.907	0.012	0.159	0.004	0	0	0.091	0.013	0	0	0	0	0	0	0	0	0	0	0.008	0.105	0
Adipocytes	chr9:109182622-109182784	U	0.584	0.075	0	0	0	0	0.004	0.135	0.01	0	0	0.086	0.447	0.2	0.023	0.071	0.026	0.242	0.014	0.012	0.018	0.044	0.116	0.116	0.006	0.016	0.006	0	0.085	0.072	0	0.011	0.027	0.026	0	0.006	0.313	0.011	0.101	0
Small-Int-Ep	chr9:109300119-109300305	U	0	0	0.006	0	0.009	0.012	0.003	0	0	0	0.017	0	0	0.005	0	0.078	0	0	0.005	0	0	0.018	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957	0.034	0
Blood-Mono+Macro	chr9:110156404-110156553	U	0.147	0.004	0.104	0.026	0.713	0.136	0.05	0.151	0	0	0	0.117	0.018	0.016	0.017	0.088	0	0	0	0.007	0.013	0	0	0.008	0	0.026	0.012	0.019	0	0	0	0	0	0.006	0	0	0.052	0	0.004	0
Epid-Kerat	chr9:112324841-112325240	U	0	0	0	0	0	0	0.002	0	0.018	0.015	0.006	0	0.04	0	1	0.027	0	0	0.014	0.126	0	0	0.079	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0
Bladder-Ep	chr9:112736704-112736924	U	0.019	0.903	0	0	0	0	0	0.024	0	0	0.004	0	0	0.021	0	0.134	0	0	0.03	0.018	0	0.102	0	0	0	0.005	0.003	0.007	0	0	0	0	0	0	0	0.172	0	0	0.053	0
Pancreas-Alpha	chr9:120005335-120005664	U	0	0.019	0	0.007	0.004	0	0.005	0	0	0	0.004	0	0.03	0.005	0	0.225	0.008	0	0.007	0.002	0.007	0.124	0.003	0.029	0.005	0	0.003	0	0	0.057	0.982	0	0.011	0.008	0	0.007	0.04	0	0.084	0
Adipocytes	chr9:121300805-121300960	U	0.545	0.007	0	0	0	0	0	0.037	0.038	0	0	0.044	0.033	0.101	0	0.156	0.192	0.043	0.006	0	0.013	0.173	0	0.027	0	0.018	0.012	0.071	0	0.026	0	0.016	0	0.011	0	0	0.089	0.008	0.104	0
Bone-Osteob	chr9:121443899-121444053	U	0	0.005	0.022	0	0.022	0.007	0.01	0.91	0	0	0	0.067	0	0.003	0	0.085	0	0	0.002	0	0	0.015	0	0	0	0	0	0	0	0.02	0.037	0.008	0	0.005	0	0	0	0.004	0.03	0
Bone-Osteob	chr9:123116628-123116801	U	0	0.038	0	0.006	0.008	0	0.001	0.836	0	0.008	0	0	0	0.001	0.029	0.031	0	0	0	0.001	0.005	0	0.11	0	0	0.124	0.074	0	0.027	0	0	0	0	0	0	0.066	0	0.003	0.013	0
Thyroid-Ep	chr9:123606001-123606430	U	0	0.013	0.006	0	0	0.009	0	0	0	0	0	0.011	0	0.003	0.026	0.047	0.042	0	0	0.023	0	0	0	0	0.014	0.06	0.099	0	0	0	0	0	0.011	0	0	0	0	0	0.007	0.979
Thyroid-Ep	chr9:124358062-124358290	U	0	0.005	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0.002	0	0	0.011	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912
Head-Neck-Ep	chr9:125596945-125597059	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0	0.761	0	0.016	0	0	0	0.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pancreas-Delta	chr9:126381056-126381502	U	0	0.03	0	0	0.033	0	0	0	0	0	0	0.059	0	0.026	0	0.216	0	0	0.042	0.009	0	0	0.208	0	0.188	0.25	0.026	0.135	0.079	0	0	0.207	1	0	0	0.1	0	0	0	0
Pancreas-Delta	chr9:127464422-127464619	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0.019	0	0	0.019	0	0.009	0	0	0	0	0	0	0.143	0.12	0.925	0.014	0	0	0.024	0.01	0	0
Blood-Granul	chr9:128143077-128143267	U	0.013	0.014	0	0.899	0.024	0	0	0	0	0	0	0.02	0	0	0	0.018	0	0	0	0	0	0.006	0	0.003	0	0	0	0	0.007	0	0	0	0	0	0	0	0.15	0	0	0
Ovary-Ep	chr9:129286237-129286309	U	0	0	0	0	0	0	0.002	0.033	0	0	0.005	0	0	0	0	0.125	0.165	0	0	0.015	0.009	0	0	0	0	0	0	0	0.752	0	0	0	0	0	0	0.023	0	0.007	0	0
Liver-Hep	chr9:130598960-130599120	U	0	0	0	0	0.004	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0.009	0
Heart-Cardio	chr9:131235699-131236192	U	0.013	0	0.003	0.021	0.006	0	0.001	0.01	0	0	0.002	0	0	0.002	0	0.029	0	0	0	0.002	0.955	0	0	0	0	0.009	0.019	0	0	0	0	0	0	0	0	0	0	0.002	0	0
Pancreas-Acinar	chr9:133071765-133072419	U	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0.006	0	0.112	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0.967	0	0	0.009	0.027	0	0	0	0	0.014	0
Gastric-Ep	chr9:133385048-133385214	U	0	0	0	0	0.002	0	0.004	0	0	0	0	0	0	0.001	0	0.077	0	0	0.901	0.01	0.017	0.016	0	0	0	0	0.003	0	0	0	0.008	0	0	0.008	0	0.01	0	0	0.02	0
Endothel	chr9:136011555-136011633	U	0.262	0.016	0	0	0.022	0	0.013	0.048	0.012	0	0	0.063	0.2	0.646	0	0.104	0.041	0.095	0.007	0.017	0.055	0.025	0.014	0.078	0.009	0.017	0.146	0.224	0.02	0	0	0.06	0.075	0	0	0	0.085	0	0	0.011
Breast-Basal-Ep	chr9:136211489-136211936	U	0	0	0.025	0	0.001	0	0	0	0.947	0.081	0	0.007	0.012	0.005	0.051	0.02	0.004	0	0	0.005	0	0.004	0	0	0.003	0.006	0.047	0	0	0	0.008	0	0.014	0	0	0	0.044	0	0.003	0
Head-Neck-Ep	chr9:136651987-136652178	U	0	0.004	0	0	0	0	0.001	0	0	0	0.003	0.008	0.024	0.001	0	0.022	0.013	0	0	0.965	0	0	0.002	0	0	0.363	0	0	0.011	0	0.069	0	0	0	0	0.033	0	0	0.014	0.07
Skeletal-Musc	chr9:137137069-137137177	U	0	0.011	0.025	0	0.004	0	0.005	0	0	0	0	0.024	0	0.007	0	0.058	0.018	0	0.004	0.01	0	0.015	0.01	0.007	0	0	0.016	0	0.014	0.016	0	0	0	0	0	0.01	0.575	0	0.035	0.04
Eryth-prog	chr9:137389190-137389333	U	0	0	0.006	0	0.002	0	0.001	0	0	0	0	0.012	0	0.009	0	0.974	0	0	0	0	0	0.013	0.006	0	0	0	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0
Heart-Cardio	chr10:809687-809932	U	0	0	0	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0.004	0	0	0	0.002	0.96	0	0.003	0	0	0	0.011	0	0	0.003	0.137	0	0	0	0	0	0.043	0	0	0
Kidney-Ep	chr10:926892-927005	U	0.027	0	0.052	0	0	0	0.001	0	0	0.008	0.019	0.011	0	0.001	0	0.008	0	0.024	0.006	0.002	0	0	0.909	0	0	0	0	0	0.022	0.022	0	0	0.025	0.026	0	0	0.011	0.004	0.005	0
Ovary-Ep	chr10:2981485-2981573	U	0.027	0.006	0.006	0.007	0	0.026	0.02	0.111	0.036	0.025	0	0.012	0.025	0.029	0	0.199	0.074	0	0.032	0.021	0	0.038	0	0.021	0.005	0.013	0.019	0.017	0.671	0.07	0	0	0	0.015	0	0.012	0.011	0	0.005	0.036
Epid-Kerat	chr10:8260770-8260879	U	0	0.034	0	0	0	0	0.001	0	0.023	0.062	0	0	0.026	0.002	0.878	0.09	0	0	0	0.037	0	0.064	0	0.007	0.005	0	0	0	0	0.025	0.031	0	0	0.007	0	0.06	0	0.004	0.025	0
Bladder-Ep	chr10:9229415-9229611	U	0	0.919	0	0.006	0.004	0	0.032	0	0	0	0.003	0.023	0.091	0.041	0.096	0.19	0	0	0.002	0.004	0	0.038	0.031	0.026	0	0	0.057	0	0	0.035	0.075	0.019	0	0	0	0.093	0	0.005	0.046	0
Megakaryocytes	chr10:16815205-16815386	U	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.03	0	0	0.002	0.002	0	0.018	0	0	0	0	0.002	0	0	0.161	0	0	0	0.008	0.75	0	0	0.004	0.005	0
Small-Int-Ep	chr10:19050020-19050383	U	0	0.005	0	0.007	0.005	0.017	0.002	0.028	0	0.007	0.006	0	0	0.005	0	0.083	0	0	0.002	0.002	0	0.052	0	0.009	0	0	0	0	0	0.005	0.008	0	0	0	0	0	0	0.991	0.026	0
Skeletal-Musc	chr10:23064134-23064458	U	0.04	0	0	0	0.002	0	0.004	0.055	0.003	0	0	0.016	0.041	0.02	0.023	0.096	0	0	0	0.003	0	0.004	0.022	0	0.002	0.007	0.005	0	0	0	0.013	0	0	0	0	0	0.6	0	0.035	0
Pancreas-Beta	chr10:30453510-30453678	U	0	0	0.028	0	0	0.014	0	0	0	0	0	0.023	0	0.003	0	0.021	0	0	0	0	0.022	0	0.061	0.02	0	0	0.059	0.204	0.015	0	0	1	0.14	0	0	0	0	0	0	0
Smooth-Musc	chr10:31768933-31769102	U	0.217	0.013	0	0	0.005	0.011	0.004	0.152	0	0	0	0.024	0.185	0.059	0	0.135	0	0	0.007	0.057	0	0.288	0.007	0	0.006	0.007	0	0	0.015	0	0	0.013	0	0	0	0.013	0.048	0.005	0.507	0
Blood-B	chr10:44895252-44895399	U	0	0.007	0.943	0.009	0.026	0.036	0.006	0.051	0	0	0	0.189	0	0.025	0	0.189	0	0	0.007	0.004	0	0.035	0	0.004	0	0	0.003	0	0	0	0	0	0	0	0	0	0.012	0	0.052	0
Ovary-Ep	chr10:48586710-48587009	U	0.03	0.009	0.029	0	0.007	0.082	0.096	0	0	0	0.006	0.068	0	0.017	0	0.233	0.38	0	0.04	0	0	0	0.095	0.017	0	0	0.04	0	0.865	0.029	0.019	0.023	0.043	0	0	0	0.047	0.017	0.017	0.014
Breast-Luminal-Ep	chr10:60171965-60172376	U	0	0	0.007	0.009	0.019	0	0.008	0.081	0.111	0.981	0	0	0.029	0.002	0.065	0.258	0	0.214	0	0.263	0.009	0	0	0.009	0.006	0.057	0.025	0.145	0.028	0	0	0	0	0.015	0	0.202	0	0	0.027	0
Heart-Cardio	chr10:69331345-69331696	U	0	0.25	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0
Adipocytes	chr10:69473222-69473442	U	0.25	0	0	0	0	0	0.032	0	0	0	0	0	0	0.156	0	0.217	0	0	0	0	0	0.083	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0.083	0	0	0
Adipocytes	chr10:70131346-70131695	U	0.9	0.143	0	0	0	0	0	0	0	0	0.32	0	0	0.017	0.2	0	0	0	0.17	0.03	0	0	0.04	0	0.111	0	0	0	0.667	0	0	0	0	0	0	0.111	0.167	0.13	0.1	0
Blood-Mono+Macro	chr10:72091437-72091539	U	0.019	0.006	0.135	0	0.826	0	0	0	0	0.018	0.008	0.022	0	0.011	0	0.113	0	0	0.003	0	0.021	0	0	0	0	0	0.003	0	0.008	0	0	0	0	0	0	0	0.013	0	0	0
Pancreas-Alpha	chr10:92267850-92267944	U	0	0	0	0.007	0.002	0	0.004	0	0	0.008	0.009	0.014	0.031	0.001	0	0.051	0	0	0.005	0	0	0	0.003	0	0	0	0.003	0	0.008	0.012	0.796	0.054	0.094	0.007	0	0.012	0	0	0	0
Head-Neck-Ep	chr10:92370432-92371215	U	0	0	0	0	0.009	0	0.006	0	0.063	0.026	0	0	0	0.001	0.422	0.149	0	0	0	0.971	0	0	0	0.003	0	0.192	0	0.007	0.006	0.005	0	0.01	0	0	0	0.036	0	0.009	0.015	0
Pancreas-Beta	chr10:92534018-92534234	U	0.014	0	0	0	0	0	0.009	0	0.009	0	0	0.017	0	0.002	0	0.036	0	0	0	0.006	0	0.008	0	0	0	0	0	0.013	0	0	0.06	0.892	0.019	0	0	0.008	0	0	0.007	0
Kidney-Ep	chr10:97491613-97491907	U	0	0.006	0.056	0	0	0	0	0	0	0	0	0	0	0.004	0	0.032	0.017	0	0	0.004	0	0.007	0.664	0	0	0	0	0	0.017	0	0.008	0	0	0	0	0	0.024	0	0	0
Bone-Osteob	chr10:98529063-98529074	U	0.019	0.01	0	0	0.004	0	0	0.94	0	0	0.003	0.01	0.025	0.04	0	0.107	0.007	0	0.004	0	0	0.006	0.003	0.003	0	0	0.013	0.011	0.007	0.01	0	0	0	0	0	0	0.01	0	0.017	0
Liver-Hep	chr10:99400585-99400679	U	0	0	0	0	0.003	0	0.002	0	0	0	0	0	0	0.003	0.025	0.071	0	0	0	0.002	0	0	0	0.95	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colon-Ep	chr10:103374221-103374687	U	0	0.011	0	0	0.005	0	0.008	0	0.016	0	1	0.087	0	0	0	0.129	0	0	0.014	0.013	0	0	0	0	0	0	0	0	0	0.016	0	0.026	0.058	0	0	0.041	0	0.035	0.01	0
Colon-Ep	chr10:112492743-112492961	U	0	0	0	0	0.007	0	0	0	0	0	0.976	0	0	0	0	0.032	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0	0.183	0	0
Blood-Mono+Macro	chr10:113151854-113151920	U	0.108	0	0	0	0.76	0	0.019	0	0.013	0.014	0	0	0	0	0	0.067	0	0	0	0	0.011	0	0	0.02	0	0	0.009	0.011	0	0	0	0	0	0	0	0	0	0.036	0	0
Blood-B	chr10:124601275-124601435	U	0	0.005	0.975	0	0.015	0.071	0.001	0.036	0	0	0	0.125	0	0.017	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0	0	0
Small-Int-Ep	chr10:124808171-124808466	U	0	0	0	0	0	0	0.001	0	0	0	0.006	0	0	0.001	0	0.008	0	0.02	0	0.001	0	0	0	0.002	0.006	0.004	0	0	0	0	0.005	0	0	0	0	0	0	0.95	0.003	0
