target	hg19	direction	Adipocytes	Bladder-Ep	Blood-B	Blood-Granul	Blood-Mono+Macro	Blood-NK	Blood-T	Bone-Osteob	Breast-Basal-Ep	Breast-Luminal-Ep	Colon-Ep	Colon-Fibro	Dermal-Fibro	Endothel	Epid-Kerat	Eryth-prog	Fallopian-Ep	Gallbladder	Gastric-Ep	Head-Neck-Ep	Heart-Cardio	Heart-Fibro	Kidney-Ep	Liver-Hep	Lung-Ep-Alveo	Lung-Ep-Bron	Neuron	Oligodend	Ovary-Ep	Pancreas-Acinar	Pancreas-Alpha	Pancreas-Beta	Pancreas-Delta	Pancreas-Duct	Megakaryocytes	Prostate-Ep	Skeletal-Musc	Small-Int-Ep	Smooth-Musc	Thyroid-Ep
Bone-Osteob	chr1:10881052-10881210	U	0.016	0	0.035	0	0.005	0	0.007	0.957	0.01	0	0	0.045	0.031	0.008	0.03	0.128	0	0	0	0.017	0.008	0.017	0	0	0.006	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0.099	0.01
Pancreas-Beta	chr1:11017503-11017566	U	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0.007	0	0	0	0	0.123	0.008	0	0	0.012	0.989	0.157	0	0	0	0	0	0.015	0
Blood-Mono+Macro	chr1:11029305-11029622	U	0.088	0	0.25	0	0.696	0.04	0.009	0	0	0	0	0.188	0.25	0.022	0	0.233	0	0	0	0	0	0.051	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0.048	0
Liver-Hep	chr1:11106576-11106783	U	0	0	0	0	0.014	0	0.002	0.018	0	0	0	0	0	0.002	0	0.054	0	0	0	0	0	0.005	0.002	0.944	0	0	0	0	0.006	0	0	0	0	0	0	0.005	0.034	0	0.004	0
Liver-Hep	chr1:11106942-11107307	U	0.005	0.005	0	0	0.009	0.009	0.006	0.017	0	0	0	0	0	0.001	0	0.082	0.006	0	0.004	0.002	0	0.006	0	0.938	0.008	0	0	0	0.006	0	0	0	0.009	0	0	0	0	0.009	0.017	0
Pancreas-Alpha	chr1:11142230-11142650	U	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.022	0	0	0.004	0.017	0	0	0.005	0	0	0	0.161	0	0.019	0.01	0.808	0.292	0.192	0	0	0	0	0	0	0
Pancreas-Delta	chr1:11266087-11266618	U	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.008	0	0	0	0	0.021	0	0	0.024	0	0	0	0	0	0	0	0.029	0.104	0.765	1	0.017	0	0	0	0	0.014	0
Pancreas-Beta	chr1:11303087-11303700	U	0	0	0	0	0	0	0	0	0.016	0.023	0	0	0	0	0.023	0.044	0	0	0	0.002	0	0.008	0.02	0	0	0	0	0	0	0	0.008	0.88	0.037	0	0	0	0	0	0	0
Dermal-Fibro	chr1:11506288-11506359	U	0.506	0.017	0.047	0	0.02	0.013	0.006	0.267	0.012	0	0.053	0.041	0.778	0.07	0.24	0.26	0	0.091	0.059	0.217	0.024	0.126	0	0.021	0.303	0.188	0	0.011	0.012	0.086	0	0	0	0.054	0	0.174	0.182	0.024	0.098	0.064
Neuron	chr1:11543075-11543165	U	0.027	0	0	0	0.003	0	0	0.585	0	0.097	0.008	0.175	0	0.038	0.061	0.173	0	0	0.006	0.026	0.008	0.075	0.014	0.021	0.015	0.008	0.843	0.639	0	0.021	0	0.05	0	0	0	0.007	0.321	0.013	0.115	0.019
Heart-Cardio	chr1:11904091-11905526	U	0	0	0	0	0.01	0	0.012	0.111	0	0	0	0	0	0.006	0.1	0.057	0	0	0.033	0.009	0.923	0	0	0	0.028	0	0	0	0	0	0	0.056	0.038	0	0	0	0	0	0.023	0
Heart-Cardio	chr1:11906187-11907270	U	0	0	0	0	0.001	0	0	0	0	0	0.002	0	0.019	0.001	0.011	0.028	0	0	0.001	0.003	0.947	0	0	0	0	0	0.016	0	0	0.008	0	0	0.006	0	0.056	0	0	0	0.009	0
Blood-T	chr1:11965595-11965703	U	0.01	0.009	0.018	0.021	0.052	0.123	0.763	0.04	0	0	0	0.076	0	0.002	0	0.091	0	0	0.003	0	0.007	0	0	0	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0.006	0
Heart-Cardio	chr1:12060489-12060716	U	0.011	0	0	0	0	0.014	0.002	0	0	0	0	0	0	0.002	0	0.008	0	0	0.003	0	0.898	0	0	0.005	0	0	0.004	0	0	0	0	0	0	0	0	0	0.043	0	0	0
Blood-Granul	chr1:12094956-12095142	U	0	0	0	0.821	0.04	0	0.002	0	0	0	0	0.019	0	0.01	0	0.126	0	0	0	0	0	0.022	0	0.005	0.007	0	0.004	0	0	0.009	0	0	0	0	0	0	0.14	0	0	0
Blood-T	chr1:12237782-12237918	U	0.299	0.01	0	0.019	0.048	0.507	0.928	0.029	0.048	0.026	0	0.095	0.04	0.036	0.087	0.02	0.062	0.235	0.004	0.014	0.01	0.01	0.023	0.05	0.018	0.012	0.008	0.022	0.012	0.104	0.077	0.013	0.077	0.068	0	0.02	0.017	0	0	0.024
Adipocytes	chr1:12559496-12560014	U	0.829	0	0	0	0.007	0	0.001	0.14	0.024	0	0	0	0.667	0.022	0	0	0	0	0	0.004	0	0.029	0.007	0	0	0.007	0.004	0	0.062	0	0	0	0	0	0	0.018	0.079	0	0.373	0
Liver-Hep	chr1:12582917-12583313	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0	0	0	0	0	0	0	0.968	0.007	0.139	0	0	0.155	0	0	0	0	0	0	0.007	0	0	0	0
Liver-Hep	chr1:12585207-12585432	U	0.278	0.023	0	0	0.011	0	0	0.091	0	0	0	0.019	0	0.009	0	0.082	0	0.176	0	0	0	0	0.081	0.963	0	0	0.005	0	0	0.009	0	0	0	0.012	0	0	0	0	0	0.204
Breast-Basal-Ep	chr1:12634618-12634820	U	0	0.008	0	0	0	0	0	0	0.768	0	0	0.02	0	0.002	0	0.036	0	0.08	0	0	0	0.009	0	0	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0
Gallbladder	chr1:12645524-12645905	U	0.01	0	0	0	0.003	0	0	0	0	0	0	0	0	0.002	0.025	0.027	0	0.966	0.04	0.006	0	0	0.033	0.139	0	0.008	0	0	0	0.154	0	0	0	0	0	0.015	0	0	0	0
Heart-Fibro	chr1:12726365-12726621	U	0.096	0.01	0	0	0.003	0	0.004	0	0	0	0.006	0.015	0.077	0.111	0	0.183	0	0	0	0	0.402	0.98	0	0.018	0.008	0	0	0	0	0.016	0	0.014	0.044	0	0	0.009	0.014	0	0.185	0
Smooth-Musc	chr1:12988047-12988948	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Blood-Granul	chr1:14031910-14032104	U	0.057	0.013	0.088	1	0.201	0.042	0.305	0	0.022	0	0	0.083	0	0.02	0	0.2	0	0	0.005	0	0	0.018	0	0.019	0	0	0	0	0	0	0	0	0	0	0.5	0	0.107	0	0	0
Pancreas-Duct	chr1:14141060-14141265	U	0	0	0	0	0	0.048	0	0	0.182	0.129	0	0	0	0.006	0.412	0.188	0	0	0.035	0.066	0	0	0	0.038	0.07	0	0.055	0	0	0	0	0	0	0.594	0	0.032	0	0	0	0
Epid-Kerat	chr1:15091396-15092179	U	0	0	0	0	0.02	0	0	0	0.083	0	0	0	0	0	1	0.308	0	0	0	0.017	0	0.083	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0.059	0	0	0.091	0
Pancreas-Duct	chr1:15187234-15187449	U	0.055	0.095	0.038	0.012	0.03	0.043	0.056	0	0.011	0	0	0.104	0.065	0.078	0.111	0.305	0.026	0.292	0.068	0.006	0.022	0.422	0.227	0.077	0.065	0	0.007	0.009	0.01	0.067	0.052	0	0	0.991	0	0.033	0	0.03	0.277	0.021
Ovary-Ep	chr1:15194057-15194102	U	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.109	0.5	0	0	0	0	0.025	0.053	0.004	0	0	0.317	0	0.868	0	0.012	0.015	0	0	0	0	0	0	0.018	0
Epid-Kerat	chr1:15230994-15231084	U	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.692	0.152	0	0	0	0.03	0	0	0	0	0	0	0.035	0	0	0	0	0	0	0	0	0	0	0	0.015	0
Bladder-Ep	chr1:15232920-15233019	U	0.011	0.798	0	0	0.007	0	0.008	0	0	0	0	0.015	0	0.027	0.115	0.114	0	0	0.065	0.033	0	0.011	0.017	0	0	0	0.007	0	0	0	0.014	0	0	0	0	0.202	0	0	0.015	0
Breast-Luminal-Ep	chr1:15281037-15281105	U	0	0.008	0.009	0	0.003	0.044	0.052	0	0.111	0.966	0	0.094	0.16	0.012	0	0.135	0	0	0	0.124	0.009	0.009	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0.023	0
Prostate-Ep	chr1:15405269-15405648	U	0	0.137	0.029	0.048	0.013	0	0.002	0.045	0	0	0.101	0.054	0	0.005	0	0.168	0	0.125	0.009	0	0	0.034	0	0.059	0	0	0	0.016	0	0.013	0	0	0	0	0	0.786	0	0.029	0.029	0
Small-Int-Ep	chr1:15547962-15548286	U	0	0	0	0	0	0	0	0	0	0	0.273	0	0	0.028	0	0.222	0	1	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.909	0	0
Gallbladder	chr1:15683739-15684417	U	0	0.004	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0.118	0.006	0.862	0.003	0.018	0	0	0.004	0	0.009	0	0	0	0	0	0	0	0.008	0	0	0	0	0.012	0	0
Pancreas-Acinar	chr1:15765782-15766661	U	0.004	0.002	0.002	0	0.001	0	0.001	0.006	0	0	0	0.004	0	0.003	0	0.111	0.003	0	0	0.002	0	0.009	0	0	0	0	0	0	0	0.976	0	0.004	0.01	0.018	0	0	0	0	0.006	0
Pancreas-Acinar	chr1:15767029-15767514	U	0.003	0	0	0	0	0	0.003	0	0	0	0	0.007	0	0.004	0	0.11	0.004	0	0	0	0.003	0.014	0.008	0	0	0.007	0	0	0	0.983	0	0.01	0	0.025	0	0	0	0	0.014	0
Pancreas-Acinar	chr1:15776971-15777647	U	0	0	0	0	0.002	0	0.003	0.04	0	0	0	0.033	0	0	0	0.145	0	0	0	0.004	0	0.006	0	0	0	0	0	0	0	0.968	0.022	0	0	0.023	0	0.005	0	0	0.01	0
Pancreas-Acinar	chr1:15783367-15783978	U	0	0	0.01	0	0	0	0.016	0	0	0	0	0	0	0.002	0	0.099	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0.973	0.022	0	0.014	0.01	0	0	0	0	0	0
Pancreas-Acinar	chr1:15785276-15785939	U	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0.002	0	0.098	0	0	0	0	0	0.013	0.002	0	0	0	0	0	0	0.947	0.006	0	0	0.024	0	0	0	0	0.004	0
Pancreas-Acinar	chr1:15799423-15800132	U	0.007	0.005	0	0	0.004	0.009	0.002	0.018	0	0	0.003	0	0	0.003	0.019	0.133	0	0	0	0	0	0.037	0	0	0	0	0	0	0	0.943	0	0.009	0	0	0	0	0	0	0.034	0
Pancreas-Acinar	chr1:15802913-15803892	U	0	0	0.004	0	0.006	0.016	0.012	0.03	0	0	0.109	0.014	0	0.006	0.03	0.206	0	0.02	0.001	0	0.005	0.016	0	0	0	0.004	0	0	0	0.961	0	0	0.013	0.018	0	0.021	0	0.009	0.028	0
Pancreas-Acinar	chr1:15821587-15822134	U	0	0	0	0.005	0.001	0	0.003	0.016	0	0	0	0	0	0.005	0.034	0.199	0	0	0	0.004	0	0.013	0.002	0	0	0	0.002	0.005	0	0.969	0	0.006	0.016	0.026	0	0	0	0	0.01	0
Blood-B	chr1:15890104-15890791	U	0	0	0.578	0	0.012	0.007	0	0	0	0	0	0.025	0	0.009	0.017	0.027	0	0	0.002	0	0	0	0.028	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0
Pancreas-Beta	chr1:16030996-16031353	U	0.011	0	0	0	0	0	0	0	0.023	0	0.005	0.033	0.182	0.032	0	0.059	0	0	0	0	0.02	0.009	0.008	0	0	0	0.016	0.011	0.018	0.014	0.255	0.978	0.053	0	0	0	0	0	0.027	0
Dermal-Fibro	chr1:16218740-16219322	U	0.022	0	0.027	0	0.004	0	0	0.156	0	0	0	0.02	0.727	0.006	0	0.012	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breast-Luminal-Ep	chr1:16332759-16332977	U	0	0.032	0.024	0	0	0	0	0	0.389	0.7	0	0.1	0	0.007	0	0.312	0	0	0	0.206	0	0	0.046	0	0.062	0.147	0	0.034	0.034	0	0	0	0	0	0	0.022	0	0.028	0.111	0
Gallbladder	chr1:16444223-16444600	U	0	0	0	0	0	0	0.002	0	0	0	0.006	0	0	0	0	0.147	0	0.9	0.004	0	0	0	0	0	0.01	0.012	0.005	0	0.053	0	0	0	0	0.013	0	0	0	0.029	0.016	0
Ovary-Ep	chr1:16446059-16446276	U	0.027	0.015	0	0	0.008	0	0.005	0	0.092	0.038	0.01	0.014	0	0.01	0.4	0.2	0.538	0.034	0.19	0.157	0	0.009	0.125	0.008	0.115	0.333	0.088	0.075	0.914	0.022	0	0	0	0.019	0	0.07	0.153	0	0.007	0
Endothel	chr1:16465573-16465770	U	0.511	0.113	0.04	0	0.039	0	0.019	0.333	0.311	0	0	0.382	0.211	0.821	0	0.267	0.024	0.6	0.079	0.052	0.017	0.061	0.025	0.021	0.05	0.059	0.008	0	0	0.021	0.024	0.029	0	0	1	0.069	0.053	0	0.041	0
Lung-Ep-Alveo	chr1:16597861-16598432	U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breast-Basal-Ep	chr1:16669764-16670101	U	0.018	0.014	0	0	0	0	0	0	0.887	0	0	0	0	0	0	0.014	0	0.056	0	0	0	0	0	0.009	0	0.014	0.128	0	0	0	0	0	0	0	0	0	0.024	0	0.01	0
Eryth-prog	chr1:17044689-17044818	U	0.016	0.008	0.022	0	0.007	0.045	0.016	0.019	0	0	0.003	0.01	0.158	0.015	0.023	0.986	0	0	0	0.002	0.061	0.101	0.017	0	0.006	0	0.046	0.103	0	0.007	0	0	0.026	0	NA	0	0.021	0	0.074	0
Breast-Basal-Ep	chr1:17195033-17195219	U	0	0	0.011	0	0.002	0	0.002	0.02	0.713	0.069	0.003	0.022	0	0.001	0.017	0.153	0	0	0.002	0.004	0	0.008	0	0.005	0	0	0.004	0	0.008	0	0	0	0	0	NA	0	0.006	0	0.038	0
Skeletal-Musc	chr1:17490806-17490847	U	0.038	0.011	0	0	0	0	0.002	0	0	0	0.005	0.031	0	0.024	0	0.191	0	0	0.003	0.003	0.021	0.024	0.005	0.011	0	0	0.043	0	0	0	0	0	0	0	0	0	0.617	0	0.135	0.016
Lung-Ep-Bron	chr1:17773717-17774058	U	0.034	0.008	0.12	0.012	0.009	0.017	0.006	0	0.013	0	0	0.169	0.036	0.014	0	0.204	0.015	0	0	0.116	0	0	0	0.005	0.009	0.642	0	0	0.054	0.01	0.012	0.017	0	0.011	0	0	0.104	0	0.008	0
Colon-Ep	chr1:17841376-17841489	U	0.04	0	0.009	0	0.039	0.062	0.007	0.115	0	0	0.955	0.081	0	0.069	0	0.171	0	0	0	0	0	0.052	0	0	0.15	0.01	0.004	0	0.01	0	0	0	0	0	0	0.007	0.236	0.014	0.113	0
Breast-Luminal-Ep	chr1:17958862-17958885	U	0	0	0	0	0.004	0	0	0.423	0.042	0.62	0.013	0.019	0	0.009	0	0.065	0	0	0	0.074	0.022	0.025	0.017	0.033	0.022	0.054	0	0	0	0	0	0.203	0.038	0	0	0.067	0.159	0	0	0
Thyroid-Ep	chr1:18058726-18058865	U	0	0.007	0	0	0	0.014	0.005	0	0	0	0	0	0	0.003	0	0.104	0	0	0	0.006	0	0.007	0.003	0	0.005	0	0.003	0	0	0.007	0	0	0	0	0	0	0	0	0	0.953
Breast-Luminal-Ep	chr1:18788516-18789078	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ovary-Ep	chr1:18916597-18916678	U	0	0	0	0	0	0	0	0	0	0	0.007	0	0	0.003	0	0.095	0.02	0	0	0	0	0	0.062	0	0	0	0	0	0.667	0	0	0	0	0	0	0	0	0	0.022	0
Pancreas-Duct	chr1:19279383-19279473	U	0	0	0.03	0	0.005	0	0.014	0	0.055	0	0	0.012	0	0.008	0.535	0.041	0	0	0.002	0.004	0	0	0.009	0	0	0	0.058	0	0	0.015	0	0	0	0.872	0	0	0	0	0	0
Megakaryocytes	chr1:19402980-19403199	U	0	0	0	0	0	0	0	0	0.143	0	0.009	0	0	0.001	0.065	0.033	0	0	0	0.002	0	0	0.003	0	0	0.006	0.002	0	0.005	0	0.007	0	0.024	0.007	0.75	0	0	0	0	0
Eryth-prog	chr1:19439018-19439348	U	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0.001	0	0.622	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0.005	0	0	0.375	0	0	0	0	0
Breast-Basal-Ep	chr1:19583402-19583681	U	0.2	0	0	0	0	0	0.077	0	1	0.222	0	0.333	0	0.021	0	0.125	0	0	0	0	0	0	0	0	0	0	0.077	0	0	0	0	0	0	0	0	0	0	0	0	0
Prostate-Ep	chr1:19589443-19590218	U	0.125	0	0	0	0	0	0.019	0	0	0	0	0	0	0.018	0	0.333	0.5	0	0	0	0	0	0	0	0.083	0	0.222	0	0	0	0	0	0	0	0	0.6	0	0	0	0
Eryth-prog	chr1:19652064-19652198	U	0	0	0	0.161	0.072	0.045	0.006	0.071	0	0	0	0.071	0	0.012	0	1	0	0	0.019	0	0	0.029	0	0.016	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Eryth-prog	chr1:19652271-19652355	U	0	0	0.074	0.109	0.09	0	0.003	0	0.027	0	0	0.1	0	0.003	0	0.969	0	0	0	0	0.012	0.014	0.005	0.007	0	0	0.005	0	0	0	0	0	0	0	1	0	0.04	0	0	0
Smooth-Musc	chr1:19668409-19668672	U	0.421	0.034	0	0	0.003	0	0	0	0.052	0	0	0.23	0.786	0.145	0	0.146	0	0	0.009	0.012	0.025	0.469	0.007	0	0.015	0	0.032	0.018	0.053	0.008	0.067	0.183	0.07	0	0	0.009	0.286	0	0.837	0
Gallbladder	chr1:19704327-19704536	U	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0.006	0	0.139	0	1	0	0.045	0	0	0	0	0	0	0.06	0	0	0	0	0	0.25	0	0	0	0	0	0	0
Breast-Luminal-Ep	chr1:20190809-20190975	U	0.031	0.006	0	0	0.002	0.009	0	0.038	0.126	0.561	0	0	0.028	0.011	0	0.158	0	0.206	0.021	0.01	0	0.042	0.006	0.003	0.005	0.006	0	0	0.008	0.03	0.026	0.008	0.012	0	0	0.006	0	0.01	0.038	0.014
Heart-Fibro	chr1:20355843-20355900	U	0.017	0	0	0	0.004	0	0	0	0	0	0	0	0	0.018	0	0.136	0	0	0	0	0.068	0.971	0	0	0	0	0	0	0	0.011	0	0	0.024	0	0	0.01	0	0	0.136	0
Pancreas-Beta	chr1:20826430-20826817	U	0.011	0	0	0	0	0	0	0	0	0	0.003	0.008	0	0.004	0	0.08	0	0	0.002	0.004	0.005	0	0.004	0	0	0	0.015	0.005	0	0.004	0.212	0.684	0.068	0	0	0	0	0	0.003	0
Bone-Osteob	chr1:20854194-20854277	U	0.009	0.008	0	0	0	0	0.008	0.921	0	0	0.008	0.015	0	0.01	0.028	0.252	0	0	0.023	0.013	0.016	0.057	0.021	0.044	0.042	0	0	0.01	0	0.182	0.035	0.066	0.048	0.018	0	0.008	0	0.025	0.037	0
Thyroid-Ep	chr1:21116609-21117118	U	0	0	0.01	0	0	0	0	0	0	0	0	0.017	0	0.002	0	0.041	0.016	0	0	0.028	0	0	0.239	0.006	0.076	0.019	0.004	0	0.168	0.009	0	0	0	0	0	0	0	0	0	1
Breast-Luminal-Ep	chr1:21573375-21573685	U	0	0.045	0	0	0	0	0	0	0.21	0.972	0.043	0	0	0.002	0.5	0.025	0	0	0	0.115	0	0	0.269	0	0.013	0	0.011	0	0	0.013	0	0	0.026	0	0	0.102	0	0.007	0	0
Endothel	chr1:21605850-21605900	U	0.493	0.011	0	0	0.031	0	0	0	0.014	0	0	0.195	0.579	0.802	0	0.041	0.019	0	0.005	0.018	0.022	0.111	0.023	0.007	0.009	0.175	0.019	0	0.046	0.029	0	0.024	0	0	0	0.01	0.111	0	0.235	0
Eryth-prog	chr1:21680073-21680300	U	0	0	0	0.067	0.042	0.093	0.009	0.37	0.014	0	0	0	0.048	0.002	0	1	0	0	0.012	0.01	0	0.156	0	0.005	0.036	0.022	0	0	0	0	0.014	0	0	0	0.833	0	0.043	0	0.073	0
Lung-Ep-Bron	chr1:21693223-21693342	U	0	0	0	0	0.007	0	0.002	0	0	0	0	0	0	0	0	0.062	0	0	0	0.039	0	0.01	0	0	0.018	0.811	0	0	0	0	0	0	0	0	0	0.047	0	0	0	0
Gastric-Ep	chr1:22009003-22009160	U	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0.002	0	0.061	0	0	0.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0
Eryth-prog	chr1:22013638-22014602	U	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lung-Ep-Bron	chr1:22092159-22092330	U	0	0.058	0	0	0.01	0	0	0	0	0	0.094	0	0	0.003	0	0.027	0.048	0.25	0.038	0.157	0	0	0.007	0	0.1	0.869	0.011	0	0.275	0	0	0	0	0	0	0	0.032	0.057	0	0
Eryth-prog	chr1:22212827-22213195	U	0.011	0	0	0	0.01	0.016	0.007	0	0.014	0.019	0	0.019	0.05	0.002	0	0.712	0	0	0	0.003	0.012	0.013	0	0	0	0	0.013	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Pancreas-Acinar	chr1:22304439-22305495	U	0	0	0.009	0.005	0.004	0.006	0.009	0.057	0	0	0	0.053	0.018	0.006	0	0.188	0	0	0	0	0	0.011	0.004	0	0	0	0.004	0	0	0.966	0.017	0	0	0.034	0	0	0.029	0.007	0.032	0
Pancreas-Acinar	chr1:22305658-22306739	U	0	0.016	0	0	0.009	0	0.004	0	0	0	0	0	0	0	0	0.173	0	0	0	0.251	0	0	0.009	0	0.082	0.036	0	0	0	0.989	0	0	0	0	0	0	0.323	0	0	0.103
Pancreas-Acinar	chr1:22306801-22307004	U	0	0.009	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.089	0	0	0.004	0.012	0	0	0	0	0.007	0	0	0	0	0.955	0	0	0	0.021	0	0	0.019	0	0.013	0.112
Pancreas-Acinar	chr1:22307364-22307527	U	0.035	0.013	0.086	0.016	0.006	0	0.025	0.077	0	0	0	0	0	0.009	0	0.055	0	0	0	0.004	0	0	0	0.01	0.014	0	0	0	0.017	1	0	0.024	0	0.04	0	0	0	0	0	0
Pancreas-Acinar	chr1:22307561-22307647	U	0.025	0	0	0	0	0	0.014	0.034	0	0	0	0.055	0.053	0.005	0	0.167	0	0	0	0.003	0	0.013	0	0	0.009	0	0	0	0	0.935	0	0	0	0.025	0	0	0.026	0	0.019	0.041
Pancreas-Acinar	chr1:22326680-22326779	U	0	0.008	0	0	0.006	0	0.01	0	0	0	0.034	0	0	0.007	0	0.112	0.012	0.1	0.086	0.037	0	0.011	0	0	0.008	0.084	0	0	0	0.961	0	0	0.015	0	0	0.049	0	0.02	0.015	0
Pancreas-Acinar	chr1:22326899-22327814	U	0.007	0.004	0	0	0.008	0.008	0.007	0	0	0	0.006	0	0	0.01	0	0.156	0	0.025	0.002	0.003	0	0.012	0.002	0.003	0	0	0	0	0	0.955	0.006	0.006	0	0.016	0	0	0.009	0	0.015	0.007
Pancreas-Acinar	chr1:22329376-22329644	U	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0.011	NA	0.136	0	0	0.009	0.005	0	0.021	0	0	0	0	0	0	0	0.954	0	0	0	0	0	0.021	0	0	0.017	0
Pancreas-Acinar	chr1:22330036-22330359	U	0	0	0	0	0.003	0	0.002	0	0	0	0	0.036	0	0	0	0.253	0	0	0.004	0.045	0	0	0	0	0	0.019	0	0	0	0.983	0.014	0	0	0.051	0	0	0.07	0	0.016	0
Pancreas-Acinar	chr1:22331421-22331618	U	0.011	0	0.008	0	0	0	0	0	0	0	0	0.039	0	0.003	0.021	0.079	0	0	0.003	0.005	0	0.011	0	0	0	0	0	0	0.017	0.988	0	0	0	0.054	0	0	0	0.006	0.007	0.051
Pancreas-Acinar	chr1:22331987-22332079	U	0.009	0.013	0.017	0.071	0.002	0.011	0.002	0	0	0	0.004	0.056	0	0.006	0	0.104	0	0	0.009	0.007	0.025	0.03	0	0	0.023	0.008	0.003	0	0.009	0.966	0	0	0	0.016	0	0	0	0	0.028	0
Bone-Osteob	chr1:22486419-22486534	U	0.104	0.009	0.046	0.141	0.042	0.063	0.029	0.815	0	0	0	0.055	0	0.016	0	0.233	0	0	0.003	0	0.017	0	0	0.047	0	0	0.004	0	0	0	0	0.014	0	0	0	0	0	0	0.007	0
Smooth-Musc	chr1:22517933-22518650	U	0.333	0	0	0	0.045	0	0.119	0	0	0	0	NA	0.667	0.162	0	0	0	0	0	0	0.167	0.375	0	0.25	0	0	0.071	0	0	0.083	0	0	0	0	NA	0	0	0	0.5	0
Bone-Osteob	chr1:22729239-22729326	U	0.089	0	0	0.017	0.004	0	0.002	0.944	0	0	0	0.093	0.261	0.017	0	0.143	0.039	0	0.005	0.028	0.027	0.039	0	0.007	0	0.013	0	0.012	0.082	0	0	0.034	0.019	0	0	0	0.045	0	0.056	0
Liver-Hep	chr1:22813447-22813520	U	0.062	0	0	0	0	0	0	0	0.027	0	0	0	0.176	0.066	0	0.061	0	0	0	0.003	0	0.018	0	0.94	0	0	0.007	0	0	0	0	0	0	0	0	0	0.017	0	0.008	0.011
Fallopian-Ep	chr1:22819009-22819482	U	0	0	0	0	0.233	0	0	0	0	0	0	0	0	0	NA	0	0.6	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0
Head-Neck-Ep	chr1:23583336-23583588	U	0	0.057	0	0	0	0	0	0	0	0	0	0.014	0	0	0	0.048	0	0	0.003	0.82	0	0	0	0.005	0	0.079	0	0	0.153	0	0	0	0	0	0	0.007	0	0	0.006	0.099
Megakaryocytes	chr1:23588341-23588494	U	0.069	0.014	0.016	0.241	0.215	0	0.021	0	0	0	0.008	0.029	0	0.003	0	0.281	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0.06	0	0.012	0
Blood-B	chr1:24214691-24215070	U	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.6	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	NA	0	0	0	0	0
Pancreas-Acinar	chr1:24466554-24467234	U	0	0	0	0	0	0	0.002	0	0	0	0	0.032	0	0.008	0	0.185	0	0	0	0	0	0.054	0	0	0	0	0	0.01	0	0.969	0	0	0	0	0.143	0	0	0	0.046	0
